Supplier Name,F PEPESTHR - PEPSI BOTTLING CO OF ESTHERVILLE,,,,,,,,,,,,,,,,,,,,
Supplier Xref,PEPESTHR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_107720,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_107720,,,,,,,,,,,,,,,MG Vets Oil Co,11.68,0,2019-06-01,2075-12-31,,
_107720,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,11.68,0,2019-06-01,2075-12-31,,
_107722,PEPSI 18PK 12z CN,181648,181648,,,,a,901 01 000,Case,2,,,u,_012000029226,Master,0,0,1900-01-01,2075-12-31,,
_107722,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_107722,,,,,,,,,,,,,,,MG Vets Oil Co,11.68,0,2019-06-01,2075-12-31,,
_107722,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,11.68,0,2019-06-01,2075-12-31,,
_107909,DR PEP 18PK 12z CN,181644,181644,,,,a,901 01 000,Case,2,,,u,_078000082081,Master,0,0,1900-01-01,2075-12-31,,
_107909,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_107909,,,,,,,,,,,,,,,MG Vets Oil Co,10.78,0,2019-06-01,2075-12-31,,
_107909,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,10.78,0,2019-06-01,2075-12-31,,
_12000000171,PEPSI 24PK 12z CN,166433,166433,,,,a,901 01 000,Case,24,,,u,_012000000171,Master,0,0,1900-01-01,2075-12-31,,
_12000000171,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000000171,,,,,,,,,,,,,,,MG Vets Oil Co,10.04,0,2019-06-01,2075-12-31,,
_12000000171,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,10.04,0,2019-06-01,2075-12-31,,
_12000000539,PEPSI DT 24PK 12z CN,166413,166413,,,,a,901 01 000,Case,24,,,u,_012000000539,Master,0,0,1900-01-01,2075-12-31,,
_12000000539,,,,,,,,,,,,,u,_012000171789,Franchise,0,0,2019-06-01,2075-12-31,,
_12000000539,,,,,,,,,,,,,u,_012000171857,MG Vets Oil Co,10.04,0,2019-06-01,2075-12-31,,
_12000000539,,,,,,,,,,,,,u,_012000171932,SD Kath Fuel Oil Service Co,10.04,0,2019-06-01,2075-12-31,,
_12000000881,MT DEW 24PK 12z CN,166428,166428,,,,a,901 01 000,Case,24,,,u,_012000000881,Master,0,0,1900-01-01,2075-12-31,,
_12000000881,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000000881,,,,,,,,,,,,,,,MG Vets Oil Co,10.04,0,2019-06-01,2075-12-31,,
_12000000881,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,10.04,0,2019-06-01,2075-12-31,,
_12000001215,PEPSI CF DT 20z NR,16027,16027,,,,a,901 04 000,Case,24,,,u,_012000001215,Master,0,0,1900-01-01,2075-12-31,,
_12000001215,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000001215,,,,,,,,,,,,,,,MG Vets Oil Co,29.1,0,2019-06-01,2075-12-31,,
_12000001215,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,29.1,0,2019-06-01,2075-12-31,,
_12000001291,PEPSI 20z NR,15917,15917,,,,a,901 04 000,Case,24,,,u,_012000001291,Master,0,0,1900-01-01,2075-12-31,,
_12000001291,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000001291,,,,,,,,,,,,,,,MG Vets Oil Co,29.1,0,2019-06-01,2075-12-31,,
_12000001291,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,29.1,0,2019-06-01,2075-12-31,,
_12000001307,PEPSI DT 20z NR,14615,14615,,,,a,901 04 000,Case,24,,,u,_012000001307,Master,0,0,1900-01-01,2075-12-31,,
_12000001307,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000001307,,,,,,,,,,,,,,,MG Vets Oil Co,29.1,0,2019-06-01,2075-12-31,,
_12000001307,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,29.1,0,2019-06-01,2075-12-31,,
_12000001314,MT DEW 20z NR,15777,15777,,,,a,901 04 000,Case,24,,,u,_012000000737,Master,0,0,1900-01-01,2075-12-31,,
_12000001314,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000001314,,,,,,,,,,,,,,,MG Vets Oil Co,29.1,0,2019-06-01,2075-12-31,,
_12000001314,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,29.1,0,2019-06-01,2075-12-31,,
_12000001345,MT DEW DT 20z NR,15900,15900,,,,a,901 04 000,Case,24,,,u,_012000001345,Master,0,0,1900-01-01,2075-12-31,,
_12000001345,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000001345,,,,,,,,,,,,,,,MG Vets Oil Co,29.1,0,2019-06-01,2075-12-31,,
_12000001345,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,29.1,0,2019-06-01,2075-12-31,,
_12000001574,AQUAFINA 1L,45629,45629,,,,a,601 10 000,Case,15,,,u,_012000001574,Master,0,0,1900-01-01,2075-12-31,,
_12000001574,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000001574,,,,,,,,,,,,,,,MG Vets Oil Co,13.56,0,2019-06-01,2075-12-31,,
_12000001574,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,13.56,0,2019-06-01,2075-12-31,,
_12000001598,AQUAFINA 20z,140046,140046,,,,a,601 10 000,Case,24,,,u,_012000001598,Master,0,0,1900-01-01,2075-12-31,,
_12000001598,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000001598,,,,,,,,,,,,,,,MG Vets Oil Co,18.14,0,2019-06-01,2075-12-31,,
_12000001598,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,18.14,0,2019-06-01,2075-12-31,,
_12000001703,MT DEW DT 24PK 12z CN,166406,166406,,,,a,901 01 000,Case,24,,,u,_012000001703,Master,0,0,1900-01-01,2075-12-31,,
