business_unit_id,worksheet_id,inventory_item_id,count,last_count_timestamp
999,999,10057292,0,2019-04-24 00:00:01
999,999,10053684,0,2019-04-24 00:00:01
999,999,10000900,0,2019-04-24 00:00:01
999,999,10000901,0,2019-04-24 00:00:01
999,999,10018515,0,2019-04-24 00:00:01
999,999,10019903,0,2019-04-24 00:00:01
999,999,10000902,0,2019-04-24 00:00:01
999,999,10060084,48,2019-04-24 00:00:01
999,999,10059583,0,2019-04-24 00:00:01
999,999,10060085,0,2019-04-24 00:00:01
999,999,10059584,0,2019-04-24 00:00:01
999,999,10060376,0,2019-04-24 00:00:01
999,999,10060087,0,2019-04-24 00:00:01
999,999,10060377,96,2019-04-24 00:00:01
999,999,10059586,0,2019-04-24 00:00:01
999,999,10060088,0,2019-04-24 00:00:01
999,999,10060378,0,2019-04-24 00:00:01
999,999,10060379,0,2019-04-24 00:00:01
999,999,10059588,0,2019-04-24 00:00:01
999,999,10060380,0,2019-04-24 00:00:01
999,999,10060381,0,2019-04-24 00:00:01
999,999,10059590,0,2019-04-24 00:00:01
999,999,10059081,0,2019-04-24 00:00:01
999,999,10059716,0,2019-04-24 00:00:01
999,999,10060383,96,2019-04-24 00:00:01
999,999,10060384,0,2019-04-24 00:00:01
999,999,10059083,0,2019-04-24 00:00:01
999,999,10060386,156,2019-04-24 00:00:01
999,999,10059720,0,2019-04-24 00:00:01
999,999,10060387,0,2019-04-24 00:00:01
999,999,10059086,0,2019-04-24 00:00:01
999,999,10060388,288,2019-04-24 00:00:01
999,999,10060389,0,2019-04-24 00:00:01
999,999,10059088,0,2019-04-24 00:00:01
999,999,10059723,0,2019-04-24 00:00:01
999,999,10060390,0,2019-04-24 00:00:01
999,999,10059724,0,2019-04-24 00:00:01
999,999,10060392,408,2019-04-24 00:00:01
999,999,10060393,0,2019-04-24 00:00:01
999,999,10059728,624,2019-04-24 00:00:01
999,999,10059729,0,2019-04-24 00:00:01
999,999,10060395,36,2019-04-24 00:00:01
999,999,10059095,0,2019-04-24 00:00:01
999,999,10059096,0,2019-04-24 00:00:01
999,999,10059097,0,2019-04-24 00:00:01
999,999,10060398,0,2019-04-24 00:00:01
999,999,10059098,0,2019-04-24 00:00:01
999,999,10059733,0,2019-04-24 00:00:01
999,999,10059734,0,2019-04-24 00:00:01
999,999,10060402,0,2019-04-24 00:00:01
999,999,10059102,0,2019-04-24 00:00:01
999,999,10059737,0,2019-04-24 00:00:01
999,999,10059738,12,2019-04-24 00:00:01
999,999,10059104,0,2019-04-24 00:00:01
999,999,10060405,0,2019-04-24 00:00:01
999,999,10059740,0,2019-04-24 00:00:01
999,999,10059106,0,2019-04-24 00:00:01
999,999,10059742,0,2019-04-24 00:00:01
999,999,10059108,0,2019-04-24 00:00:01
999,999,10060409,12,2019-04-24 00:00:01
999,999,10059744,0,2019-04-24 00:00:01
999,999,10059110,0,2019-04-24 00:00:01
999,999,10059745,0,2019-04-24 00:00:01
999,999,10059111,0,2019-04-24 00:00:01
999,999,10059746,0,2019-04-24 00:00:01
999,999,10059112,0,2019-04-24 00:00:01
999,999,10060413,0,2019-04-24 00:00:01
999,999,10059113,0,2019-04-24 00:00:01
999,999,10059749,0,2019-04-24 00:00:01
999,999,10060415,0,2019-04-24 00:00:01
999,999,10059750,0,2019-04-24 00:00:01
999,999,10059116,0,2019-04-24 00:00:01
999,999,10059117,0,2019-04-24 00:00:01
999,999,10060418,0,2019-04-24 00:00:01
999,999,10059753,0,2019-04-24 00:00:01
999,999,10059119,0,2019-04-24 00:00:01
999,999,10060420,0,2019-04-24 00:00:01
999,999,10059755,0,2019-04-24 00:00:01
999,999,10060421,0,2019-04-24 00:00:01
999,999,10059121,0,2019-04-24 00:00:01
999,999,10059122,0,2019-04-24 00:00:01
999,999,10059757,0,2019-04-24 00:00:01
999,999,10059758,0,2019-04-24 00:00:01
999,999,10060424,0,2019-04-24 00:00:01
999,999,10059125,0,2019-04-24 00:00:01
999,999,10060426,0,2019-04-24 00:00:01
999,999,10059127,0,2019-04-24 00:00:01
999,999,10059763,0,2019-04-24 00:00:01
999,999,10060429,0,2019-04-24 00:00:01
999,999,10059129,0,2019-04-24 00:00:01
999,999,10060432,0,2019-04-24 00:00:01
999,999,10059768,0,2019-04-24 00:00:01
999,999,10059769,0,2019-04-24 00:00:01
999,999,10059136,0,2019-04-24 00:00:01
999,999,10059770,0,2019-04-24 00:00:01
999,999,10060436,0,2019-04-24 00:00:01
999,999,10059137,0,2019-04-24 00:00:01
999,999,10060437,0,2019-04-24 00:00:01
999,999,10060438,0,2019-04-24 00:00:01
999,999,10059775,0,2019-04-24 00:00:01
999,999,10059142,0,2019-04-24 00:00:01
999,999,10059145,0,2019-04-24 00:00:01
999,999,10059781,0,2019-04-24 00:00:01
999,999,10060447,0,2019-04-24 00:00:01
999,999,10059152,0,2019-04-24 00:00:01
999,999,10060450,0,2019-04-24 00:00:01
999,999,10059156,24,2019-04-24 00:00:01
999,999,10060454,0,2019-04-24 00:00:01
999,999,10059792,0,2019-04-24 00:00:01
999,999,10059158,0,2019-04-24 00:00:01
999,999,10059793,0,2019-04-24 00:00:01
999,999,10059159,0,2019-04-24 00:00:01
999,999,10059163,0,2019-04-24 00:00:01
999,999,10059801,0,2019-04-24 00:00:01
999,999,10059167,0,2019-04-24 00:00:01
999,999,10059168,0,2019-04-24 00:00:01
999,999,10060465,0,2019-04-24 00:00:01
999,999,10060466,0,2019-04-24 00:00:01
999,999,10036564,31,2019-04-24 00:00:01
999,999,10037943,46,2019-04-24 00:00:01
999,999,10040775,25,2019-04-24 00:00:01
999,999,10051815,0,2019-04-24 00:00:01
999,999,10046342,0,2019-04-24 00:00:01
999,999,10003273,0,2019-04-24 00:00:01
999,999,10003274,0,2019-04-24 00:00:01
999,999,10005697,0,2019-04-24 00:00:01
999,999,10003275,0,2019-04-24 00:00:01
999,999,10004445,72,2019-04-24 00:00:01
999,999,10017777,4,2019-04-24 00:00:01
999,999,10003277,0,2019-04-24 00:00:01
999,999,10004446,0,2019-04-24 00:00:01
999,999,10005699,0,2019-04-24 00:00:01
999,999,10003278,0,2019-04-24 00:00:01
999,999,10005700,0,2019-04-24 00:00:01
999,999,10000905,0,2019-04-24 00:00:01
999,999,10035850,0,2019-04-24 00:00:01
999,999,10037947,0,2019-04-24 00:00:01
999,999,10041272,0,2019-04-24 00:00:01
999,999,10044959,0,2019-04-24 00:00:01
999,999,10049556,0,2019-04-24 00:00:01
999,999,10010162,0,2019-04-24 00:00:01
999,999,10004447,0,2019-04-24 00:00:01
999,999,10002183,0,2019-04-24 00:00:01
999,999,10037058,3,2019-04-24 00:00:01
999,999,10035851,15,2019-04-24 00:00:01
999,999,10002184,0,2019-04-24 00:00:01
999,999,10003281,0,2019-04-24 00:00:01
999,999,10044961,0,2019-04-24 00:00:01
999,999,10002185,0,2019-04-24 00:00:01
999,999,10003282,0,2019-04-24 00:00:01
999,999,10004450,0,2019-04-24 00:00:01
999,999,10021313,0,2019-04-24 00:00:01
999,999,10029621,0,2019-04-24 00:00:01
999,999,10000911,0,2019-04-24 00:00:01
999,999,10003286,0,2019-04-24 00:00:01
999,999,10005708,0,2019-04-24 00:00:01
999,999,10011900,7,2019-04-24 00:00:01
999,999,10059807,0,2019-04-24 00:00:01
999,999,10003288,0,2019-04-24 00:00:01
999,999,10025466,0,2019-04-24 00:00:01
999,999,10041280,0,2019-04-24 00:00:01
999,999,10019019,0,2019-04-24 00:00:01
999,999,10041281,3,2019-04-24 00:00:01
999,999,10057816,0,2019-04-24 00:00:01
999,999,10054644,0,2019-04-24 00:00:01
999,999,10056376,0,2019-04-24 00:00:01
999,999,10048188,0,2019-04-24 00:00:01
999,999,10058893,0,2019-04-24 00:00:01
999,999,10049566,7,2019-04-24 00:00:01
999,999,10003290,0,2019-04-24 00:00:01
999,999,10004456,0,2019-04-24 00:00:01
999,999,10005709,0,2019-04-24 00:00:01
999,999,10002190,0,2019-04-24 00:00:01
999,999,10004457,0,2019-04-24 00:00:01
999,999,10060477,1,2019-04-24 00:00:01
999,999,10059817,33,2019-04-24 00:00:01
999,999,10022702,0,2019-04-24 00:00:01
999,999,10002191,0,2019-04-24 00:00:01
999,999,10059818,0,2019-04-24 00:00:01
999,999,10004458,0,2019-04-24 00:00:01
999,999,10002192,0,2019-04-24 00:00:01
999,999,10044269,23,2019-04-24 00:00:01
999,999,10019925,0,2019-04-24 00:00:01
999,999,10021323,0,2019-04-24 00:00:01
999,999,10028242,3,2019-04-24 00:00:01
999,999,10002193,0,2019-04-24 00:00:01
999,999,10052510,0,2019-04-24 00:00:01
999,999,10010666,0,2019-04-24 00:00:01
999,999,10011911,0,2019-04-24 00:00:01
999,999,10027222,5,2019-04-24 00:00:01
999,999,10041288,0,2019-04-24 00:00:01
999,999,10042890,0,2019-04-24 00:00:01
999,999,10044271,0,2019-04-24 00:00:01
999,999,10044974,0,2019-04-24 00:00:01
999,999,10046722,0,2019-04-24 00:00:01
999,999,10049569,0,2019-04-24 00:00:01
999,999,10050937,0,2019-04-24 00:00:01
999,999,10000917,0,2019-04-24 00:00:01
999,999,10032766,14,2019-04-24 00:00:01
999,999,10037073,24,2019-04-24 00:00:01
999,999,10038454,0,2019-04-24 00:00:01
999,999,10059180,58,2019-04-24 00:00:01
999,999,10059819,31,2019-04-24 00:00:01
999,999,10050938,0,2019-04-24 00:00:01
999,999,10052512,0,2019-04-24 00:00:01
999,999,10010668,0,2019-04-24 00:00:01
999,999,10005712,0,2019-04-24 00:00:01
999,999,10002194,0,2019-04-24 00:00:01
999,999,10024093,0,2019-04-24 00:00:01
999,999,10060480,19,2019-04-24 00:00:01
999,999,10007749,0,2019-04-24 00:00:01
999,999,10059820,0,2019-04-24 00:00:01
999,999,10003291,0,2019-04-24 00:00:01
999,999,10061333,0,2019-04-24 00:00:01
999,999,10060481,18,2019-04-24 00:00:01
999,999,10059182,30,2019-04-24 00:00:01
999,999,10002195,36,2019-04-24 00:00:01
999,999,10003292,0,2019-04-24 00:00:01
999,999,10048196,0,2019-04-24 00:00:01
999,999,10008721,5,2019-04-24 00:00:01
999,999,10060483,0,2019-04-24 00:00:01
999,999,10059184,0,2019-04-24 00:00:01
999,999,10002197,0,2019-04-24 00:00:01
999,999,10003293,0,2019-04-24 00:00:01
999,999,10005713,0,2019-04-24 00:00:01
999,999,10000920,0,2019-04-24 00:00:01
999,999,10003294,0,2019-04-24 00:00:01
999,999,10004461,0,2019-04-24 00:00:01
999,999,10005714,0,2019-04-24 00:00:01
999,999,10008722,4,2019-04-24 00:00:01
999,999,10044273,0,2019-04-24 00:00:01
999,999,10045465,0,2019-04-24 00:00:01
999,999,10046724,0,2019-04-24 00:00:01
999,999,10049572,0,2019-04-24 00:00:01
999,999,10048197,0,2019-04-24 00:00:01
999,999,10059188,0,2019-04-24 00:00:01
999,999,10014693,0,2019-04-24 00:00:01
999,999,10019029,0,2019-04-24 00:00:01
999,999,10002199,0,2019-04-24 00:00:01
999,999,10028246,0,2019-04-24 00:00:01
999,999,10060486,0,2019-04-24 00:00:01
999,999,10046726,22,2019-04-24 00:00:01
999,999,10059190,0,2019-04-24 00:00:01
999,999,10006782,0,2019-04-24 00:00:01
999,999,10008723,0,2019-04-24 00:00:01
999,999,10061036,0,2019-04-24 00:00:01
999,999,10061037,0,2019-04-24 00:00:01
999,999,10038457,0,2019-04-24 00:00:01
999,999,10000922,0,2019-04-24 00:00:01
999,999,10002200,24,2019-04-24 00:00:01
999,999,10003295,0,2019-04-24 00:00:01
999,999,10004463,0,2019-04-24 00:00:01
999,999,10005715,0,2019-04-24 00:00:01
999,999,10000923,0,2019-04-24 00:00:01
999,999,10002201,0,2019-04-24 00:00:01
999,999,10037075,0,2019-04-24 00:00:01
999,999,10052516,0,2019-04-24 00:00:01
999,999,10061335,0,2019-04-24 00:00:01
999,999,10005716,72,2019-04-24 00:00:01
999,999,10000924,0,2019-04-24 00:00:01
999,999,10004464,288,2019-04-24 00:00:01
999,999,10005717,792,2019-04-24 00:00:01
999,999,10000925,0,2019-04-24 00:00:01
999,999,10002202,0,2019-04-24 00:00:01
999,999,10054645,0,2019-04-24 00:00:01
999,999,10004465,0,2019-04-24 00:00:01
999,999,10005718,0,2019-04-24 00:00:01
999,999,10000926,0,2019-04-24 00:00:01
999,999,10059194,0,2019-04-24 00:00:01
999,999,10003296,0,2019-04-24 00:00:01
999,999,10027227,0,2019-04-24 00:00:01
999,999,10028251,0,2019-04-24 00:00:01
999,999,10003297,0,2019-04-24 00:00:01
999,999,10028253,0,2019-04-24 00:00:01
999,999,10034144,0,2019-04-24 00:00:01
999,999,10041298,0,2019-04-24 00:00:01
999,999,10044280,0,2019-04-24 00:00:01
999,999,10046731,0,2019-04-24 00:00:01
999,999,10019035,0,2019-04-24 00:00:01
999,999,10022014,0,2019-04-24 00:00:01
999,999,10004466,72,2019-04-24 00:00:01
999,999,10003298,0,2019-04-24 00:00:01
999,999,10002204,0,2019-04-24 00:00:01
999,999,10019040,0,2019-04-24 00:00:01
999,999,10023207,0,2019-04-24 00:00:01
999,999,10024594,0,2019-04-24 00:00:01
999,999,10025979,4,2019-04-24 00:00:01
999,999,10034148,6,2019-04-24 00:00:01
999,999,10011928,35,2019-04-24 00:00:01
999,999,10013314,30,2019-04-24 00:00:01
999,999,10028631,10,2019-04-24 00:00:01
999,999,10009846,8,2019-04-24 00:00:01
999,999,10000927,0,2019-04-24 00:00:01
999,999,10010685,0,2019-04-24 00:00:01
999,999,10005719,0,2019-04-24 00:00:01
999,999,10000928,0,2019-04-24 00:00:01
999,999,10059195,25,2019-04-24 00:00:01
999,999,10013318,0,2019-04-24 00:00:01
999,999,10020561,0,2019-04-24 00:00:01
999,999,10005720,144,2019-04-24 00:00:01
999,999,10000929,0,2019-04-24 00:00:01
999,999,10002205,0,2019-04-24 00:00:01
999,999,10003299,0,2019-04-24 00:00:01
999,999,10034152,4,2019-04-24 00:00:01
999,999,10050955,0,2019-04-24 00:00:01
999,999,10000930,0,2019-04-24 00:00:01
999,999,10059830,0,2019-04-24 00:00:01
999,999,10060492,0,2019-04-24 00:00:01
999,999,10059200,0,2019-04-24 00:00:01
999,999,10060493,0,2019-04-24 00:00:01
999,999,10003300,0,2019-04-24 00:00:01
999,999,10031536,14,2019-04-24 00:00:01
999,999,10034154,65,2019-04-24 00:00:01
999,999,10041309,0,2019-04-24 00:00:01
999,999,10059837,7,2019-04-24 00:00:01
999,999,10060497,0,2019-04-24 00:00:01
999,999,10059204,9,2019-04-24 00:00:01
999,999,10059206,105,2019-04-24 00:00:01
999,999,10039763,0,2019-04-24 00:00:01
999,999,10059207,0,2019-04-24 00:00:01
999,999,10048216,0,2019-04-24 00:00:01
999,999,10024599,0,2019-04-24 00:00:01
999,999,10059208,0,2019-04-24 00:00:01
999,999,10060502,0,2019-04-24 00:00:01
999,999,10060503,0,2019-04-24 00:00:01
999,999,10002206,0,2019-04-24 00:00:01
999,999,10003301,36,2019-04-24 00:00:01
999,999,10004468,25,2019-04-24 00:00:01
999,999,10000222,0,2019-04-24 00:00:01
999,999,10017815,0,2019-04-24 00:00:01
999,999,10004469,0,2019-04-24 00:00:01
999,999,10005722,0,2019-04-24 00:00:01
999,999,10000931,0,2019-04-24 00:00:01
999,999,10002207,0,2019-04-24 00:00:01
999,999,10003302,0,2019-04-24 00:00:01
999,999,10042908,0,2019-04-24 00:00:01
999,999,10005723,0,2019-04-24 00:00:01
999,999,10002209,0,2019-04-24 00:00:01
999,999,10004470,0,2019-04-24 00:00:01
999,999,10005724,0,2019-04-24 00:00:01
999,999,10000933,0,2019-04-24 00:00:01
999,999,10002210,0,2019-04-24 00:00:01
999,999,10003303,0,2019-04-24 00:00:01
999,999,10004471,0,2019-04-24 00:00:01
999,999,10005725,0,2019-04-24 00:00:01
999,999,10002211,0,2019-04-24 00:00:01
999,999,10005726,0,2019-04-24 00:00:01
999,999,10003305,0,2019-04-24 00:00:01
999,999,10005727,0,2019-04-24 00:00:01
999,999,10000935,0,2019-04-24 00:00:01
999,999,10002212,0,2019-04-24 00:00:01
999,999,10003306,0,2019-04-24 00:00:01
999,999,10004473,0,2019-04-24 00:00:01
999,999,10005728,0,2019-04-24 00:00:01
999,999,10000936,0,2019-04-24 00:00:01
999,999,10002213,0,2019-04-24 00:00:01
999,999,10004474,0,2019-04-24 00:00:01
999,999,10005729,0,2019-04-24 00:00:01
999,999,10000937,0,2019-04-24 00:00:01
999,999,10002214,0,2019-04-24 00:00:01
999,999,10003308,0,2019-04-24 00:00:01
999,999,10005730,0,2019-04-24 00:00:01
999,999,10000938,0,2019-04-24 00:00:01
999,999,10002215,0,2019-04-24 00:00:01
999,999,10004475,0,2019-04-24 00:00:01
999,999,10019049,0,2019-04-24 00:00:01
999,999,10004476,0,2019-04-24 00:00:01
999,999,10005731,0,2019-04-24 00:00:01
999,999,10002216,0,2019-04-24 00:00:01
999,999,10000940,0,2019-04-24 00:00:01
999,999,10002217,144,2019-04-24 00:00:01
999,999,10003310,0,2019-04-24 00:00:01
999,999,10005733,0,2019-04-24 00:00:01
999,999,10000941,0,2019-04-24 00:00:01
999,999,10005734,0,2019-04-24 00:00:01
999,999,10059840,21,2019-04-24 00:00:01
999,999,10002219,0,2019-04-24 00:00:01
999,999,10003311,0,2019-04-24 00:00:01
999,999,10061337,0,2019-04-24 00:00:01
999,999,10061339,0,2019-04-24 00:00:01
999,999,10059841,0,2019-04-24 00:00:01
999,999,10060505,49,2019-04-24 00:00:01
999,999,10061341,0,2019-04-24 00:00:01
999,999,10007752,36,2019-04-24 00:00:01
999,999,10009847,0,2019-04-24 00:00:01
999,999,10031539,4,2019-04-24 00:00:01
999,999,10059844,0,2019-04-24 00:00:01
999,999,10002718,0,2019-04-24 00:00:01
999,999,10005736,0,2019-04-24 00:00:01
999,999,10000943,0,2019-04-24 00:00:01
999,999,10001525,0,2019-04-24 00:00:01
999,999,10005044,0,2019-04-24 00:00:01
999,999,10031541,4,2019-04-24 00:00:01
999,999,10042911,4,2019-04-24 00:00:01
999,999,10009848,5,2019-04-24 00:00:01
999,999,10006784,0,2019-04-24 00:00:01
999,999,10045485,3,2019-04-24 00:00:01
999,999,10019054,10,2019-04-24 00:00:01
999,999,10031542,0,2019-04-24 00:00:01
999,999,10001526,0,2019-04-24 00:00:01
999,999,10004477,0,2019-04-24 00:00:01
999,999,10001527,0,2019-04-24 00:00:01
999,999,10004478,0,2019-04-24 00:00:01
999,999,10035895,0,2019-04-24 00:00:01
999,999,10046745,5,2019-04-24 00:00:01
999,999,10000944,71,2019-04-24 00:00:01
999,999,10002720,0,2019-04-24 00:00:01
999,999,10034164,7,2019-04-24 00:00:01
999,999,10009849,0,2019-04-24 00:00:01
999,999,10042914,0,2019-04-24 00:00:01
999,999,10059847,0,2019-04-24 00:00:01
999,999,10011939,0,2019-04-24 00:00:01
999,999,10004479,0,2019-04-24 00:00:01
999,999,10000946,0,2019-04-24 00:00:01
999,999,10001529,29,2019-04-24 00:00:01
999,999,10002721,0,2019-04-24 00:00:01
999,999,10001530,0,2019-04-24 00:00:01
999,999,10002722,0,2019-04-24 00:00:01
999,999,10001531,0,2019-04-24 00:00:01
999,999,10048223,5,2019-04-24 00:00:01
999,999,10000947,0,2019-04-24 00:00:01
999,999,10001532,0,2019-04-24 00:00:01
999,999,10000948,0,2019-04-24 00:00:01
999,999,10000949,0,2019-04-24 00:00:01
999,999,10034167,17,2019-04-24 00:00:01
999,999,10002724,0,2019-04-24 00:00:01
999,999,10004480,0,2019-04-24 00:00:01
999,999,10000950,0,2019-04-24 00:00:01
999,999,10025990,4,2019-04-24 00:00:01
999,999,10004481,0,2019-04-24 00:00:01
999,999,10004482,0,2019-04-24 00:00:01
999,999,10002725,0,2019-04-24 00:00:01
999,999,10004483,0,2019-04-24 00:00:01
999,999,10046748,0,2019-04-24 00:00:01
999,999,10000362,0,2019-04-24 00:00:01
999,999,10001535,0,2019-04-24 00:00:01
999,999,10022032,0,2019-04-24 00:00:01
999,999,10002726,0,2019-04-24 00:00:01
999,999,10000363,0,2019-04-24 00:00:01
999,999,10004484,0,2019-04-24 00:00:01
999,999,10060514,0,2019-04-24 00:00:01
999,999,10011943,13,2019-04-24 00:00:01
999,999,10002727,0,2019-04-24 00:00:01
999,999,10017822,4,2019-04-24 00:00:01
999,999,10002728,0,2019-04-24 00:00:01
999,999,10007757,0,2019-04-24 00:00:01
999,999,10059221,0,2019-04-24 00:00:01
999,999,10004486,0,2019-04-24 00:00:01
999,999,10059854,0,2019-04-24 00:00:01
999,999,10048229,0,2019-04-24 00:00:01
999,999,10058894,0,2019-04-24 00:00:01
999,999,10005047,0,2019-04-24 00:00:01
999,999,10034171,0,2019-04-24 00:00:01
999,999,10041320,0,2019-04-24 00:00:01
999,999,10048230,4,2019-04-24 00:00:01
999,999,10007758,0,2019-04-24 00:00:01
999,999,10002729,0,2019-04-24 00:00:01
999,999,10001536,0,2019-04-24 00:00:01
999,999,10002730,0,2019-04-24 00:00:01
999,999,10020579,0,2019-04-24 00:00:01
999,999,10002731,0,2019-04-24 00:00:01
999,999,10005048,0,2019-04-24 00:00:01
999,999,10000365,0,2019-04-24 00:00:01
999,999,10001537,0,2019-04-24 00:00:01
999,999,10002733,0,2019-04-24 00:00:01
999,999,10004487,0,2019-04-24 00:00:01
999,999,10005049,0,2019-04-24 00:00:01
999,999,10000366,0,2019-04-24 00:00:01
999,999,10005050,0,2019-04-24 00:00:01
999,999,10049609,2,2019-04-24 00:00:01
999,999,10002735,0,2019-04-24 00:00:01
999,999,10005051,0,2019-04-24 00:00:01
999,999,10004488,0,2019-04-24 00:00:01
999,999,10001539,0,2019-04-24 00:00:01
999,999,10000368,0,2019-04-24 00:00:01
999,999,10001540,0,2019-04-24 00:00:01
999,999,10034173,10,2019-04-24 00:00:01
999,999,10037104,4,2019-04-24 00:00:01
999,999,10035904,10,2019-04-24 00:00:01
999,999,10039781,7,2019-04-24 00:00:01
999,999,10041323,7,2019-04-24 00:00:01
999,999,10044310,9,2019-04-24 00:00:01
999,999,10048231,0,2019-04-24 00:00:01
999,999,10001541,0,2019-04-24 00:00:01
999,999,10000369,48,2019-04-24 00:00:01
999,999,10046757,6,2019-04-24 00:00:01
999,999,10000370,0,2019-04-24 00:00:01
999,999,10000371,0,2019-04-24 00:00:01
999,999,10002737,0,2019-04-24 00:00:01
999,999,10000372,0,2019-04-24 00:00:01
999,999,10002739,0,2019-04-24 00:00:01
999,999,10053686,0,2019-04-24 00:00:01
999,999,10053687,0,2019-04-24 00:00:01
999,999,10055517,0,2019-04-24 00:00:01
999,999,10056379,0,2019-04-24 00:00:01
999,999,10000373,0,2019-04-24 00:00:01
999,999,10000374,0,2019-04-24 00:00:01
999,999,10002740,0,2019-04-24 00:00:01
999,999,10005053,0,2019-04-24 00:00:01
999,999,10032801,4,2019-04-24 00:00:01
999,999,10049612,0,2019-04-24 00:00:01
999,999,10005054,0,2019-04-24 00:00:01
999,999,10009852,0,2019-04-24 00:00:01
999,999,10005055,0,2019-04-24 00:00:01
999,999,10001544,0,2019-04-24 00:00:01
999,999,10004490,0,2019-04-24 00:00:01
999,999,10005056,0,2019-04-24 00:00:01
999,999,10000376,0,2019-04-24 00:00:01
999,999,10000377,0,2019-04-24 00:00:01
999,999,10004491,0,2019-04-24 00:00:01
999,999,10001546,0,2019-04-24 00:00:01
999,999,10008728,0,2019-04-24 00:00:01
999,999,10038491,4,2019-04-24 00:00:01
999,999,10005058,0,2019-04-24 00:00:01
999,999,10000378,0,2019-04-24 00:00:01
999,999,10028654,0,2019-04-24 00:00:01
999,999,10001547,0,2019-04-24 00:00:01
999,999,10039786,0,2019-04-24 00:00:01
999,999,10044315,4,2019-04-24 00:00:01
999,999,10000379,0,2019-04-24 00:00:01
999,999,10002742,0,2019-04-24 00:00:01
999,999,10010708,0,2019-04-24 00:00:01
999,999,10004492,0,2019-04-24 00:00:01
999,999,10005061,0,2019-04-24 00:00:01
999,999,10000380,0,2019-04-24 00:00:01
999,999,10060520,2,2019-04-24 00:00:01
999,999,10004493,0,2019-04-24 00:00:01
999,999,10001548,0,2019-04-24 00:00:01
999,999,10004494,0,2019-04-24 00:00:01
999,999,10009853,4,2019-04-24 00:00:01
999,999,10006789,11,2019-04-24 00:00:01
999,999,10002743,0,2019-04-24 00:00:01
999,999,10000381,0,2019-04-24 00:00:01
999,999,10026001,52,2019-04-24 00:00:01
999,999,10058895,0,2019-04-24 00:00:01
999,999,10060521,0,2019-04-24 00:00:01
999,999,10059230,0,2019-04-24 00:00:01
999,999,10005062,0,2019-04-24 00:00:01
999,999,10001549,0,2019-04-24 00:00:01
999,999,10001550,0,2019-04-24 00:00:01
999,999,10022041,7,2019-04-24 00:00:01
999,999,10059859,0,2019-04-24 00:00:01
999,999,10056380,0,2019-04-24 00:00:01
999,999,10057296,0,2019-04-24 00:00:01
999,999,10004495,0,2019-04-24 00:00:01
999,999,10005063,0,2019-04-24 00:00:01
999,999,10030168,3,2019-04-24 00:00:01
999,999,10002744,0,2019-04-24 00:00:01
999,999,10001552,3,2019-04-24 00:00:01
999,999,10004496,0,2019-04-24 00:00:01
999,999,10004497,0,2019-04-24 00:00:01
999,999,10019073,4,2019-04-24 00:00:01
999,999,10020585,0,2019-04-24 00:00:01
999,999,10001553,0,2019-04-24 00:00:01
999,999,10002745,0,2019-04-24 00:00:01
999,999,10005064,9,2019-04-24 00:00:01
999,999,10001554,12,2019-04-24 00:00:01
999,999,10004498,0,2019-04-24 00:00:01
999,999,10052560,0,2019-04-24 00:00:01
999,999,10010712,0,2019-04-24 00:00:01
999,999,10001555,0,2019-04-24 00:00:01
999,999,10026003,0,2019-04-24 00:00:01
999,999,10001556,0,2019-04-24 00:00:01
999,999,10059232,0,2019-04-24 00:00:01
999,999,10004499,0,2019-04-24 00:00:01
999,999,10005065,0,2019-04-24 00:00:01
999,999,10000383,0,2019-04-24 00:00:01
999,999,10001557,0,2019-04-24 00:00:01
999,999,10001558,0,2019-04-24 00:00:01
999,999,10061345,0,2019-04-24 00:00:01
999,999,10027263,29,2019-04-24 00:00:01
999,999,10004500,0,2019-04-24 00:00:01
999,999,10034182,5,2019-04-24 00:00:01
999,999,10045504,4,2019-04-24 00:00:01
999,999,10060526,0,2019-04-24 00:00:01
999,999,10001559,0,2019-04-24 00:00:01
999,999,10002748,0,2019-04-24 00:00:01
999,999,10005066,108,2019-04-24 00:00:01
999,999,10016253,4,2019-04-24 00:00:01
999,999,10019075,4,2019-04-24 00:00:01
999,999,10000384,239,2019-04-24 00:00:01
999,999,10001560,120,2019-04-24 00:00:01
999,999,10011958,3,2019-04-24 00:00:01
999,999,10022045,0,2019-04-24 00:00:01
999,999,10014737,0,2019-04-24 00:00:01
999,999,10037114,43,2019-04-24 00:00:01
999,999,10001561,0,2019-04-24 00:00:01
999,999,10039794,0,2019-04-24 00:00:01
999,999,10016257,7,2019-04-24 00:00:01
999,999,10027267,0,2019-04-24 00:00:01
999,999,10028662,5,2019-04-24 00:00:01
999,999,10032810,7,2019-04-24 00:00:01
999,999,10004501,60,2019-04-24 00:00:01
999,999,10000385,0,2019-04-24 00:00:01
999,999,10044325,0,2019-04-24 00:00:01
999,999,10049623,0,2019-04-24 00:00:01
999,999,10000386,0,2019-04-24 00:00:01
999,999,10014741,0,2019-04-24 00:00:01
999,999,10016259,0,2019-04-24 00:00:01
999,999,10004502,48,2019-04-24 00:00:01
999,999,10005067,0,2019-04-24 00:00:01
999,999,10007761,0,2019-04-24 00:00:01
999,999,10008732,0,2019-04-24 00:00:01
999,999,10050985,48,2019-04-24 00:00:01
999,999,10010718,4,2019-04-24 00:00:01
999,999,10013349,4,2019-04-24 00:00:01
999,999,10014742,4,2019-04-24 00:00:01
