specialXRefID,specialName,specialReceiptText,priorityRanking,requiresLoyalty,startDate,endDate,status,retailItemGroupName,minimumIdentifier,minimumValue,discountType,discountValue,taxReduced
1150142,FS2MFN-CAFE BEV $1 NAOP P2,CAFE BEV $1 NAOP,205,n,2017-07-07,,y,fdmfn- ALL CAFE BEVERAGES,Quantity,1.0000,Set Retail,1.0000,y
1145733,FS2MFN-CAFE BEV .99 NAOP,CAFE BEV .99,205,n,2015-12-01,,y,fdmfn- ALL CAFE BEVERAGES,Quantity,1.0000,Set Retail,.9900,y
1145389,FS2MFN-ISMF DONUT CAFE3F$2.49,DONUT CAFE 3F$2.49,215,n,2015-09-18,,y,fdmfn- ISMF DONUT CAFE,Quantity,3.0000,Set Retail,2.5900,y
1143270,FS2MFN-PREM DOG 2F$3.50,2F$3.50,250,n,2015-01-02,,y,fdmfn-PREMIUM DOG 2F$3.50,Quantity,2.0000,Set Retail,3.5000,y
1143044,FS2MFN-PREM DOG 2F$4,2F$4,215,n,2014-12-01,,y,fdmfn-PREMIUM DOG 2F$4,Quantity,2.0000,Set Retail,4.0000,y
1145732,FS2MFN-SMALL SPUDS .99 NAOP,PLAIN SMALL SPUDS .99,205,n,2015-12-01,,y,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,1.0000,Set Retail,.9900,y
1144283,FS2-MOTTS POUCH 2F$2,MOTTS POUCH 2/$2,250,n,2015-05-20,,y,fd srv-  MOTTS POUCH 2/$2,Quantity,2.0000,Set Retail,2.0000,y
1126770,FS2-NEPTUNE PIE SLICE 2F$3,PIE 2F$3,250,n,2012-10-24,,y,fd srv-  NEPTUNE PIE SLICE,Quantity,2.0000,Set Retail,3.0000,y
1143002,FS2-PIZZA SLICE 2F3.50 st3592,PIZZA SLICE 2F$3.50 st3592,200,n,2014-10-01,,y,fd srv-  PIZZA SLICE 2F$3 st3592 UFN,Quantity,2.0000,Set Retail,3.5000,y
1000151,FS2-SM 1z CHDST/STRNG 3F$1.29,SM 1z CHDST/STRG 3F$1.29,250,n,2008-07-25,,y,fd srv-  SM 1z CHDSTK/STRG 3F$1.29 UFN,Quantity,3.0000,Set Retail,1.2900,y
1000025,FS2-SM&NEP BF STK 2F$.99 UFN,SM&NEP BF STK 2F$.99 UFN,250,n,2008-02-25,,y,fd srv-  SMOM BEEF STICKS,Quantity,2.0000,Set Retail,.9900,y
1145884,FS2WCO- DD 10z COFF DON 2.29,SM COFF & DON,21,n,2015-12-01,2018-08-31,y,fd srv- DD Co-op Coffee 10z,Quantity,1.0000,Set Retail,1.4100,y
1145884,FS2WCO- DD 10z COFF DON 2.29,,,,,,,fd srv- DD DONUTS ALL,Quantity,1.0000,Set Retail,.8800,y
1145891,FS2WCO- DD 10z COFF FAN 2.79,SM COFF FAN,21,n,2015-12-01,2018-08-31,y,fd srv- DD Co-op Coffee 10z,Quantity,1.0000,Set Retail,1.0100,y
1145891,FS2WCO- DD 10z COFF FAN 2.79,,,,,,,fd srv- DD FANCY,Quantity,1.0000,Set Retail,1.7800,y
1145887,FS2WCO- DD 10z COFF MUFF 2.79,SM COFF MUFF,21,n,2015-12-01,2018-08-31,y,fd srv- DD Co-op Coffee 10z,Quantity,1.0000,Set Retail,1.4800,y
1145887,FS2WCO- DD 10z COFF MUFF 2.79,,,,,,,fd srv- DD CO-OP MUFFIN,Quantity,1.0000,Set Retail,1.3100,y
1145888,FS2WCO- DD 14z COFF MUFF 3.09,MED COFF MUFF,21,n,2015-12-01,2018-08-31,y,fd srv- DD CO-OP 14oz HOT COFFEE,Quantity,1.0000,Set Retail,1.7800,y
1145888,FS2WCO- DD 14z COFF MUFF 3.09,,,,,,,fd srv- DD CO-OP MUFFIN,Quantity,1.0000,Set Retail,1.3100,y
1145885,FS2WCO- DD 20z COFF DON 2.79,LG 20z COFF DON 2.79,21,n,2015-12-01,2018-08-31,y,fd srv- DD CO-OP 20oz HOT COFFEE,Quantity,1.0000,Set Retail,1.9200,y
1145885,FS2WCO- DD 20z COFF DON 2.79,,,,,,,fd srv- DD DONUTS ALL,Quantity,1.0000,Set Retail,.8700,y
1145892,FS2WCO- DD 20z COFF FAN 3.29,LG COFF FAN,21,n,2015-12-01,2018-08-31,y,fd srv- DD CO-OP 20oz HOT COFFEE,Quantity,1.0000,Set Retail,1.9800,y
1145892,FS2WCO- DD 20z COFF FAN 3.29,,,,,,,fd srv- DD FANCY,Quantity,1.0000,Set Retail,1.3100,y
1145889,FS2WCO- DD 20z COFF MUFF 3.29,LG COFF MUFF,21,n,2015-12-01,2018-08-31,y,fd srv- DD CO-OP 20oz HOT COFFEE,Quantity,1.0000,Set Retail,1.9800,y
1145889,FS2WCO- DD 20z COFF MUFF 3.29,,,,,,,fd srv- DD CO-OP MUFFIN,Quantity,1.0000,Set Retail,1.3100,y
1145886,FS2WCO- DD 24z COFF DON 2.99,XLG COFF DON,21,n,2015-12-01,2018-08-31,y,fd srv- DD CO-OP 24oz HOT COFFEE,Quantity,1.0000,Set Retail,2.1200,y
1145886,FS2WCO- DD 24z COFF DON 2.99,,,,,,,fd srv- DD DONUTS ALL,Quantity,1.0000,Set Retail,.8700,y
1145893,FS2WCO- DD 24z COFF FAN 3.49,XLG COFF FAN,21,n,2015-12-01,2018-08-31,y,fd srv- DD CO-OP 24oz HOT COFFEE,Quantity,1.0000,Set Retail,2.1800,y
1145893,FS2WCO- DD 24z COFF FAN 3.49,,,,,,,fd srv- DD FANCY,Quantity,1.0000,Set Retail,1.3100,y
1145890,FS2WCO- DD 24z COFF MUFF 3.49,XLG COFF MUFF,21,n,2015-12-01,2018-08-31,y,fd srv- DD CO-OP 24oz HOT COFFEE,Quantity,1.0000,Set Retail,2.1800,y
1145890,FS2WCO- DD 24z COFF MUFF 3.49,,,,,,,fd srv- DD CO-OP MUFFIN,Quantity,1.0000,Set Retail,1.3100,y
1145279,FS2WCO- DD 4 MUFFINS,4 MUFFINS $5.59,2,n,2015-09-08,2018-08-31,y,fd srv- DD MUFFIN,Quantity,4.0000,Set Retail,5.5900,y
1145280,FS2WCO- DD DOZEN FANCY,DOZEN FANCY $14.99,202,n,2015-09-08,,y,fd srv- DD FANCY,Quantity,12.0000,Set Retail,14.9900,y
1145277,FS2WCO- DD DZN MUFFINS,DOZEN MUFFINS $15.99,202,n,2015-09-08,,y,fd srv- DD MUFFIN,Quantity,12.0000,Set Retail,15.9900,y
1145281,FS2WCO- DD HALF DZN FANCY,HALF DOZEN FANCY $7.99,202,n,2015-09-08,,y,fd srv- DD FANCY,Quantity,6.0000,Set Retail,7.9900,y
1145278,FS2WCO- DD HALF DZN MUFFINS,HALF DOZEN MUFFINS $8.19,202,n,2015-09-08,,y,fd srv- DD MUFFIN,Quantity,6.0000,Set Retail,8.1900,y
1145284,FS2WCO- DD TWO COOKIES,2 COOKIES $1,202,n,2015-09-08,,y,fd srv- DD COOKIE,Quantity,2.0000,Set Retail,1.0000,y
1144791,FS2WCO- PIZZA SLICE 2F4.50,PIZZA SLICE 2F4.50,250,n,2015-07-30,,y,fd srv- PIZZA SLICE (WILCO),Quantity,2.0000,Set Retail,4.5000,y
1106343,GA-OPENKEY 100pct OFF G1,100% SPECIAL,0,n,2012-05-31,,y,OPEN KEY 601 RB,Quantity,1.0000,Percent Discount,100.0000,y
1106342,GA-OPENKEY 100pct OFF G2,100% SPECIAL,0,n,2012-06-07,,y,OPEN KEY 601 RB,Quantity,1.0000,Percent Discount,100.0000,y
1112240,GA-WINE 75% OFF,WINE 75% OFF,0,n,2012-06-05,,y,GA OPEN WINE,Quantity,1.0000,Percent Discount,75.0000,y
1155362,GC5-FIT CRUNCH BARS 2F5 1018,FIT CRUNCH BARS 2F$5,10,n,2018-10-01,2018-10-31,y,consum- FIT CRUNCH BARS,Quantity,2.0000,Set Retail,5.0000,y
1154071,GC6-  BIN2+2A 2F2 0618,SELECT ITEMS 2F$2,10,n,2018-05-31,2018-07-01,y,consum- BIN2 + BIN2A 2F2 0618,Quantity,2.0000,Set Retail,2.0000,y
1154485,GC6- 2 RITZ $1.49~ RG 2F$2.50,2 RITZ $1.49~ RG 2F$2.50,28,n,2018-07-02,2018-07-31,y,fd srv- RG/HOT LUNCH ITEMS 2/2.50 (2/2/15),Quantity,2.0000,Set Retail,2.5000,y
1154485,GC6- 2 RITZ $1.49~ RG 2F$2.50,,,,,,,consum- RITZ CRISPS 0318,Quantity,2.0000,Set Retail,2.9800,y
1154489,GC6- 2 RITZ $1.49~ RG 2F$3.50,2 RITZ $1.49~ RG 2F$3.50,28,n,2018-07-02,2018-07-31,y,fd srv- PREMIUM ROLLERGRILL,Quantity,2.0000,Set Retail,3.5000,y
1154489,GC6- 2 RITZ $1.49~ RG 2F$3.50,,,,,,,consum- RITZ CRISPS 0318,Quantity,2.0000,Set Retail,2.9800,y
1154481,GC6- 2 RITZ $1.49~ RG MM,2 RITZ $1.49~ RG MM 2F$3,34,n,2018-07-02,2018-07-31,y,fd srv- PREMIUM ROLLERGRILL,Quantity,1.0000,Set Retail,1.7500,y
1154481,GC6- 2 RITZ $1.49~ RG MM,,,,,,,fd srv- RG/HOT LUNCH ITEMS 2/2.50 (2/2/15),Quantity,1.0000,Set Retail,1.2500,y
1154481,GC6- 2 RITZ $1.49~ RG MM,,,,,,,consum- RITZ CRISPS 0318,Quantity,2.0000,Set Retail,2.9800,y
1154482,GC6- 2 RITZ $1.49~ RG MM~ CK,2 RITZ $1.49~ RG MM~ .69 COOK,32,n,2018-07-02,2018-07-31,y,fd srv- PREMIUM ROLLERGRILL,Quantity,1.0000,Set Retail,1.7500,y
1154482,GC6- 2 RITZ $1.49~ RG MM~ CK,,,,,,,fd srv- RG/HOT LUNCH ITEMS 2/2.50 (2/2/15),Quantity,1.0000,Set Retail,1.2500,y
1154482,GC6- 2 RITZ $1.49~ RG MM~ CK,,,,,,,consum- RITZ CRISPS 0318,Quantity,2.0000,Set Retail,2.9800,y
1154482,GC6- 2 RITZ $1.49~ RG MM~ CK,,,,,,,fd srv- COOKIES w/FOOD ITEM,Quantity,1.0000,Set Retail,.6900,y
1154487,GC6- 2 RITZ $1.49~RG2F$2.5~CK,2 RITZ $1.49~ RG 2F$2.50~ CK,22,n,2018-07-02,2018-07-31,y,fd srv- RG/HOT LUNCH ITEMS 2/2.50 (2/2/15),Quantity,2.0000,Set Retail,2.5000,y
1154487,GC6- 2 RITZ $1.49~RG2F$2.5~CK,,,,,,,consum- RITZ CRISPS 0318,Quantity,2.0000,Set Retail,2.9800,y
1154487,GC6- 2 RITZ $1.49~RG2F$2.5~CK,,,,,,,fd srv- COOKIES w/FOOD ITEM,Quantity,1.0000,Set Retail,.6900,y
1154491,GC6- 2 RITZ $1.49~RG2F$3.5~CK,2 RITZ $1.49~ RG 2F$3.50~ CK,22,n,2018-07-02,2018-07-31,y,fd srv- PREMIUM ROLLERGRILL,Quantity,2.0000,Set Retail,3.5000,y
1154491,GC6- 2 RITZ $1.49~RG2F$3.5~CK,,,,,,,consum- RITZ CRISPS 0318,Quantity,2.0000,Set Retail,2.9800,y
1154491,GC6- 2 RITZ $1.49~RG2F$3.5~CK,,,,,,,fd srv- COOKIES w/FOOD ITEM,Quantity,1.0000,Set Retail,.6900,y
1155424,GC6- 2BEL 1.19~COFF~2.50 2S2C,2BV 1.19 & BF COMBO 37A,104,n,2018-09-28,2018-09-29,y,fdmfn- 2F$2.50,Quantity,2.0000,Set Retail,2.5000,y
1155424,GC6- 2BEL 1.19~COFF~2.50 2S2C,,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155424,GC6- 2BEL 1.19~COFF~2.50 2S2C,,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155424,GC6- 2BEL 1.19~COFF~2.50 2S2C,,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,.0000,y
1155644,GC6- 2BEL 1.19~COFF~2.50 2S2C (2),2BV 1.19 & BF COMBO 37A,189,n,2018-10-01,2018-10-31,y,fdmfn- 2F$2.50,Quantity,2.0000,Set Retail,2.5000,y
1155644,GC6- 2BEL 1.19~COFF~2.50 2S2C (2),,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155644,GC6- 2BEL 1.19~COFF~2.50 2S2C (2),,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155644,GC6- 2BEL 1.19~COFF~2.50 2S2C (2),,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,2.0000,y
1156681,GC6- 2BEL 1.19~COFF~2.50 2S2C (3),2BV 1.19 & BF COMBO 37A,189,n,2018-11-29,2019-01-01,y,fdmfn- 2F$2.50,Quantity,2.0000,Set Retail,2.5000,y
1156681,GC6- 2BEL 1.19~COFF~2.50 2S2C (3),,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1156681,GC6- 2BEL 1.19~COFF~2.50 2S2C (3),,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1156681,GC6- 2BEL 1.19~COFF~2.50 2S2C (3),,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,2.0000,y
1155423,GC6- 2BEL 1.19~COFF~3.33 2S2C,2BV 1.19 & BF COMBO 36A,103,n,2018-09-28,2018-09-29,y,fdmfn-Breakfast 2F$3.50,Quantity,2.0000,Set Retail,3.3300,y
1155423,GC6- 2BEL 1.19~COFF~3.33 2S2C,,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155423,GC6- 2BEL 1.19~COFF~3.33 2S2C,,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155423,GC6- 2BEL 1.19~COFF~3.33 2S2C,,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,.0000,y
1155421,GC6- 2BEL 1.19~COFF~3.50 2S2C,2BV 1.19 & BF COMBO 35A,102,n,2018-09-28,2018-09-29,y,fd srv- MFN BRKFST WRAPS,Quantity,2.0000,Set Retail,3.5000,y
1155421,GC6- 2BEL 1.19~COFF~3.50 2S2C,,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155421,GC6- 2BEL 1.19~COFF~3.50 2S2C,,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155421,GC6- 2BEL 1.19~COFF~3.50 2S2C,,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,.0000,y
1155640,GC6- 2BEL 1.19~COFF~3.50 2S2C (2),2BV 1.19 & BF COMBO 36A,188,n,2018-10-01,2018-10-31,y,fdmfn-Breakfast 2F$3.50,Quantity,2.0000,Set Retail,3.5000,y
1155640,GC6- 2BEL 1.19~COFF~3.50 2S2C (2),,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155640,GC6- 2BEL 1.19~COFF~3.50 2S2C (2),,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155640,GC6- 2BEL 1.19~COFF~3.50 2S2C (2),,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,2.0000,y
1156680,GC6- 2BEL 1.19~COFF~3.50 2S2C (3),2BV 1.19 & BF COMBO 36A,188,n,2018-11-29,2019-01-01,y,fdmfn-Breakfast 2F$3.50,Quantity,2.0000,Set Retail,3.5000,y
1156680,GC6- 2BEL 1.19~COFF~3.50 2S2C (3),,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1156680,GC6- 2BEL 1.19~COFF~3.50 2S2C (3),,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1156680,GC6- 2BEL 1.19~COFF~3.50 2S2C (3),,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,2.0000,y
1156677,GC6- 2BEL 1.19~COFF~4.00 2S2C,2BV 1.19 & BF COMBO 35A,187,n,2018-11-29,2019-01-01,y,fd srv- MFN BRKFST WRAPS,Quantity,2.0000,Set Retail,4.0000,y
1156677,GC6- 2BEL 1.19~COFF~4.00 2S2C,,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1156677,GC6- 2BEL 1.19~COFF~4.00 2S2C,,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1156677,GC6- 2BEL 1.19~COFF~4.00 2S2C,,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,2.0000,y
1155638,GC6- 2BEL 1.19~COFF~4.00 2S2C (2),2BV 1.19 & BF COMBO 35A,187,n,2018-10-01,2018-10-31,y,fd srv- MFN BRKFST WRAPS,Quantity,2.0000,Set Retail,4.0000,y
1155638,GC6- 2BEL 1.19~COFF~4.00 2S2C (2),,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155638,GC6- 2BEL 1.19~COFF~4.00 2S2C (2),,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155638,GC6- 2BEL 1.19~COFF~4.00 2S2C (2),,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,2.0000,y
1155407,GC6- 2BEL 1.19~COFF~4.25 2S2C,2BV 1.19 & BF COMBO 34A,101,n,2018-09-28,2018-09-29,y,fdmfn-Breakfast 2F$4.25,Quantity,2.0000,Set Retail,4.2500,y
1155407,GC6- 2BEL 1.19~COFF~4.25 2S2C,,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155407,GC6- 2BEL 1.19~COFF~4.25 2S2C,,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155407,GC6- 2BEL 1.19~COFF~4.25 2S2C,,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,.0000,y
1155406,GC6- 2BEL 1.19~COFF~5.00 2S2C,2BV 1.19 & BF COMBO 33A,100,n,2018-09-28,2018-09-29,y,fdmfn-Breakfast 2F$5,Quantity,2.0000,Set Retail,5.0000,y
1155406,GC6- 2BEL 1.19~COFF~5.00 2S2C,,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155406,GC6- 2BEL 1.19~COFF~5.00 2S2C,,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155406,GC6- 2BEL 1.19~COFF~5.00 2S2C,,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,.0000,y
1155636,GC6- 2BEL 1.19~COFF~5.00 2S2C (2),2BV 1.19 & BF COMBO 33A,186,n,2018-10-01,2018-10-31,y,fdmfn-Breakfast 2F$5,Quantity,2.0000,Set Retail,5.0000,y
1155636,GC6- 2BEL 1.19~COFF~5.00 2S2C (2),,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155636,GC6- 2BEL 1.19~COFF~5.00 2S2C (2),,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155636,GC6- 2BEL 1.19~COFF~5.00 2S2C (2),,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,2.0000,y
1156675,GC6- 2BEL 1.19~COFF~5.00 2S2C (3),2BV 1.19 & BF COMBO 33A,186,n,2018-11-29,2019-01-01,y,fdmfn-Breakfast 2F$5,Quantity,2.0000,Set Retail,5.0000,y
1156675,GC6- 2BEL 1.19~COFF~5.00 2S2C (3),,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1156675,GC6- 2BEL 1.19~COFF~5.00 2S2C (3),,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1156675,GC6- 2BEL 1.19~COFF~5.00 2S2C (3),,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,2.0000,y
1156673,GC6- 2BEL 1.19~COFF~6.00 2S2C,2BV 1.19 & BF COMBO 32A,185,n,2018-11-29,2019-01-01,y,fdmfn- Breakfast 2F$6.00,Quantity,2.0000,Set Retail,6.0000,y
1156673,GC6- 2BEL 1.19~COFF~6.00 2S2C,,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1156673,GC6- 2BEL 1.19~COFF~6.00 2S2C,,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1156673,GC6- 2BEL 1.19~COFF~6.00 2S2C,,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,2.0000,y
1155634,GC6- 2BEL 1.19~COFF~6.00 2S2C (2),2BV 1.19 & BF COMBO 32A,185,n,2018-10-01,2018-10-31,y,fdmfn- Breakfast 2F$6.00,Quantity,2.0000,Set Retail,6.0000,y
1155634,GC6- 2BEL 1.19~COFF~6.00 2S2C (2),,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155634,GC6- 2BEL 1.19~COFF~6.00 2S2C (2),,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155634,GC6- 2BEL 1.19~COFF~6.00 2S2C (2),,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,2.0000,y
1155404,GC6- 2BEL 1.19~COFF~6.00 2S2C (3),2BV 1.19 & BF COMBO 32A,99,n,2018-09-28,2018-09-29,y,fdmfn- Breakfast 2F$6.00,Quantity,2.0000,Set Retail,6.0000,y
1155404,GC6- 2BEL 1.19~COFF~6.00 2S2C (3),,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155404,GC6- 2BEL 1.19~COFF~6.00 2S2C (3),,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155404,GC6- 2BEL 1.19~COFF~6.00 2S2C (3),,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,.0000,y
1155401,GC6- 2BEL 1.19~COFF~6.50 2S2C,2BV 1.19 & BF COMBO 31A,98,n,2018-09-28,2018-09-29,y,fdmfn- BRKFST 2F$7.00,Quantity,2.0000,Set Retail,6.5000,y
1155401,GC6- 2BEL 1.19~COFF~6.50 2S2C,,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155401,GC6- 2BEL 1.19~COFF~6.50 2S2C,,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155401,GC6- 2BEL 1.19~COFF~6.50 2S2C,,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,.0000,y
1155633,GC6- 2BEL 1.19~COFF~6.50 2S2C (2),2BV 1.19 & BF COMBO 31A,184,n,2018-10-01,2018-10-31,y,fdmfn- BRKFST 2F$6.50,Quantity,2.0000,Set Retail,6.5000,y
1155633,GC6- 2BEL 1.19~COFF~6.50 2S2C (2),,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155633,GC6- 2BEL 1.19~COFF~6.50 2S2C (2),,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155633,GC6- 2BEL 1.19~COFF~6.50 2S2C (2),,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,2.0000,y
1156672,GC6- 2BEL 1.19~COFF~6.50 2S2C (3),2BV 1.19 & BF COMBO 31A,184,n,2018-11-29,2019-01-01,y,fdmfn- BRKFST 2F$6.50,Quantity,2.0000,Set Retail,6.5000,y
1156672,GC6- 2BEL 1.19~COFF~6.50 2S2C (3),,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1156672,GC6- 2BEL 1.19~COFF~6.50 2S2C (3),,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1156672,GC6- 2BEL 1.19~COFF~6.50 2S2C (3),,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,2.0000,y
1156670,GC6- 2BEL 1.19~COFF~7.00 2S2C,2BV 1.19 & BF COMBO 34A,183,n,2018-11-29,2019-01-01,y,fdmfn- BRKFST 2F$7.00,Quantity,2.0000,Set Retail,7.0000,y
1156670,GC6- 2BEL 1.19~COFF~7.00 2S2C,,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1156670,GC6- 2BEL 1.19~COFF~7.00 2S2C,,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1156670,GC6- 2BEL 1.19~COFF~7.00 2S2C,,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,2.0000,y
1155630,GC6- 2BEL 1.19~COFF~7.00 2S2C (2),2BV 1.19 & BF COMBO 34A,183,n,2018-10-01,2018-10-31,y,fdmfn- BRKFST 2F$7.00,Quantity,2.0000,Set Retail,7.0000,y
1155630,GC6- 2BEL 1.19~COFF~7.00 2S2C (2),,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155630,GC6- 2BEL 1.19~COFF~7.00 2S2C (2),,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155630,GC6- 2BEL 1.19~COFF~7.00 2S2C (2),,,,,,,consum- BELVITA 1.19 0218,Quantity,2.0000,Set Retail,2.0000,y
1155661,GC6- 2BEL 1.59~COFF~2.50 2S2C,2BV 1.59 & BF COMBO 37A,104,n,2018-10-01,2018-10-31,y,fdmfn- 2F$2.50,Quantity,2.0000,Set Retail,2.5000,y
1155661,GC6- 2BEL 1.59~COFF~2.50 2S2C,,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155661,GC6- 2BEL 1.59~COFF~2.50 2S2C,,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155661,GC6- 2BEL 1.59~COFF~2.50 2S2C,,,,,,,consum- BELVITA 1.59 0218,Quantity,2.0000,Set Retail,2.0000,y
1155499,GC6- 2BEL 1.59~COFF~2.50 2S2C (2),2BV 1.59 & BF COMBO 37A,62,n,2018-09-28,2018-09-29,y,fdmfn- 2F$2.50,Quantity,2.0000,Set Retail,2.5000,y
1155499,GC6- 2BEL 1.59~COFF~2.50 2S2C (2),,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
1155499,GC6- 2BEL 1.59~COFF~2.50 2S2C (2),,,,,,,fd srv- COFFEE ALL SS,Quantity,2.0000,Set Retail,1.4000,y
1155499,GC6- 2BEL 1.59~COFF~2.50 2S2C (2),,,,,,,consum- BELVITA 1.59 0218,Quantity,2.0000,Set Retail,.0000,y
1156741,GC6- 2BEL 1.59~COFF~2.50 2S2C (3),2BV 1.59 & BF COMBO 37A,104,n,2018-11-29,2019-01-01,y,fdmfn- 2F$2.50,Quantity,2.0000,Set Retail,2.5000,y
1156741,GC6- 2BEL 1.59~COFF~2.50 2S2C (3),,,,,,,fdmfn- SMALL SPEEDY SPUDS PLAIN,Quantity,2.0000,Set Retail,1.9800,y
