1012073,160583,10030937
1012074,160585,10033857
1012075,160586,10036483
1012076,160587,10035086
1012089,160600,10011445
1012092,160603,10015623
1012103,160619,10009828
1012120,160643,10011446
1012135,160662,10060046
1012136,160664,10006755
1012137,160666,10003235
1012138,160667,10008698
1012143,160689,10059549
1012144,160692,10060047
1012236,160841,10043498
1012237,160842,10044881
1012240,160846,10047607
1012241,160847,10050355
1012242,160848,10051739
1012251,160869,10009829
1012258,160885,10032307
1012283,160920,10022616
1012284,160922,10005658
1012285,160923,10025385
1012286,160924,10026765
1012287,160925,10003236
1012288,160926,10004410
1012291,160930,10033861
1012292,160931,10036487
1012294,160934,10039275
1012300,160941,10046270
1012301,160942,10048985
1012309,160951,10015629
1012312,160955,10019832
1012313,160956,10021237
1012314,160957,10022617
1012315,160961,10060050
1012317,160963,10059555
1012320,160968,10032309
1012328,160981,10060889
1012344,161006,10021238
1012366,161033,10051743
1012368,161035,10059556
1012372,161042,10017020
1012373,161044,10018445
1012379,16106,10026767
1012387,16107,10039278
1012395,161081,10000868
1012396,161082,10002137
1012402,161089,10015632
1012410,16110,10026768
1012412,161102,10029540
1012428,161128,10051745
1012467,161191,10059557
1012471,161195,10025390
1012472,161198,10026770
1012473,161199,10028156
1012474,161200,10029542
1012475,161201,10032313
1012483,161215,10042119
1012484,161217,10005660
1012485,161222,10044889
1012486,161223,10046276
1012487,161224,10003238
1012490,161228,10000869
1012491,161229,10002138
1012494,161231,10005661
1012519,161259,10047615
1012522,161263,10008700
1012523,161264,10009830
1012524,161265,10006759
1012525,161266,10007725
1012538,161281,10030948
1012542,161294,10003240
1012543,161298,10053680
1012568,16134,10032315
1012569,161345,10030949
1012570,161348,10033870
1012571,16135,10036494
1012632,161458,10054636
1012636,161465,10057289
1012637,161466,10057811
1012638,161467,10054637
1012639,161468,10053681
1012640,161469,10044894
1012643,161471,10057812
1012644,161472,10054638
1012648,161479,10012836
1012667,161521,10037877
1012674,161531,10047619
1012675,161532,10050366
1012676,161533,10051751
1012686,16155,10008701
1012688,161554,10025396
1012692,16156,10006760
1012701,161571,10043510
1012702,161572,10044896
1012716,161599,10002141
1012722,16161,10008702
1012732,161619,10003241
1012733,16162,10004413
1012735,161621,10000870
1012736,161622,10002144
1012742,161628,10003242
1012744,16163,10005664
1012747,161636,10003243
1012748,161637,10004414
1056422,1056422,10003368
1056423,1056423,10004514
1056424,1056424,10005757
1056425,1056425,10000969
1056426,1056426,10002260
1056427,1056427,10003369
1056428,1056428,10004515
1056429,1056429,10005758
1056430,1056430,10000970
1056431,1056431,10002261
1056433,1056433,10004516
1056434,1056434,10005759
1056435,1056435,10000971
1056436,1056436,10002262
1056437,1056437,10003370
1056438,1056438,10054390
1056439,1056439,10053486
1056442,1056442,10057087
1056443,1056443,10058547
1056444,1056444,10054391
1056446,1056446,10055268
1056449,1056449,10057986
1056451,1056451,10053487
1056452,1056452,10015061
1056453,1056453,10015933
1056454,1056454,10017357
1056455,1056455,10018760
1056456,1056456,10020326
1056457,1056457,10021740
1056458,1056458,10022945
1056459,1056459,10024325
1056460,1056460,10025699
1056461,1056461,10027599
1056462,1056462,10028990
1056463,1056463,10029862
1056464,1056464,10033103
1056465,1056465,10031239
1056476,1056476,10049296
1056477,1056477,10047923
1056482,1056482,10013674
1056483,1056483,10015062
1056490,1056490,10000972
1056499,1056499,10035421
1056500,1056500,10055269
1056510,1056510,10052232
1056512,1056512,10012290
1056514,1056514,10015063
1056515,1056515,10015934
1056516,1056516,10017358
1056517,1056517,10018761
1056518,1056518,10020327
1056519,1056519,10056159
1056520,1056520,10057088
1056521,1056521,10057987
1056522,1056522,10054392
1056523,1056523,10053858
1056524,1056524,10055270
1056525,1056525,10056160
1056526,1056526,10033104
1056527,1056527,10031240
1056528,1056528,10034518
1056529,1056529,10036804
1056530,1056530,10035422
1056531,1056531,10040118
1056532,1056532,10038202
1056533,1056533,10041043
1056534,1056534,10042434
1056535,1056535,10044021
1056536,1056536,10045205
1056537,1056537,10047070
1056538,1056538,10049297
1056539,1056539,10047924
1056543,1056543,10061533
1056544,1056544,10013675
1056545,1056545,10015064
1056546,1056546,10058935
1056555,1056555,10056161
1056556,1056556,10057089
1056557,1056557,10057988
1056558,1056558,10054812
1056559,1056559,10053859
1056560,1056560,10055271
1056562,1056562,10040119
1056563,1056563,10038203
1056564,1056564,10041044
1056565,1056565,10042435
1056566,1056566,10044022
1056567,1056567,10045206
1056568,1056568,10047071
1056569,1056569,10049298
1056570,1056570,10047925
1056571,1056571,10050669
1056572,1056572,10052233
1056581,1056581,10021741
1056582,1056582,10022946
1056583,1056583,10024326
1056584,1056584,10025701
1056586,1056586,10028991
1056587,1056587,10029863
1056588,1056588,10033105
1056590,1056590,10034519
1056593,1056593,10040120
1056594,1056594,10038204
1056595,1056595,10053860
1056596,1056596,10055272
1056598,1056598,10045207
1056599,1056599,10047072
1056600,1056600,10054813
1056603,1056603,10052234
1056609,1056609,10017359
1056611,1056611,10020328
1056614,1056614,10024327
1056619,1056619,10053861
1056620,1056620,10055273
1056621,1056621,10034520
1056622,1056622,10036805
1056623,1056623,10035423
1056624,1056624,10040121
1056625,1056625,10058936
1056627,1056627,10058937
1056628,1056628,10058938
1056629,1056629,10058939
1056631,1056631,10060246
1056632,1056632,10060619
1056633,1056633,10050670
1056634,1056634,10052235
1056635,1056635,10010386
1056636,1056636,10012291
1056637,1056637,10013676
1056638,1056638,10015065
1056640,1056640,10060247
1056641,1056641,10060620
1056642,1056642,10020329
1056643,1056643,10021742
1056644,1056644,10022947
1056653,1056653,10061815
1056654,1056654,10035424
1056666,1056666,10054814
1056675,1056675,10022948
1056676,1056676,10024328
1056677,1056677,10025702
1056678,1056678,10027600
1056679,1056679,10028992
1056680,1056680,10029864
1056681,1056681,10033106
1056682,1056682,10031241
1056683,1056683,10061454
1056684,1056684,10036806
1056685,1056685,10035425
1056691,1056691,10053862
1056692,1056692,10055274
1056693,1056693,10049299
1056694,1056694,10057458
1056695,1056695,10057989
1056696,1056696,10052236
1056697,1056697,10010387
1056698,1056698,10004517
1056699,1056699,10005760
1056700,1056700,10000973
1056727,1056727,10052237
1056730,1056730,10057459
1056731,1056731,10057990
1056732,1056732,10015935
1056733,1056733,10017360
1056734,1056734,10018762
1056735,1056735,10020330
1056736,1056736,10021743
1056737,1056737,10022949
1056738,1056738,10024329
1056739,1056739,10025703
1056740,1056740,10027601
1056741,1056741,10028993
1056742,1056742,10029865
1056743,1056743,10033107
1056744,1056744,10031242
1056745,1056745,10034521
1056747,1056747,10035426
1056748,1056748,10040122
1056749,1056749,10005761
1056751,1056751,10009880
1056752,1056752,10055275
1056753,1056753,10007787
1056754,1056754,10047073
1056755,1056755,10009881
1056756,1056756,10047926
1056757,1056757,10050671
1056758,1056758,10052238
1056759,1056759,10010389
1056761,1056761,10013677
1056762,1056762,10015066
1056764,1056764,10017361
1056765,1056765,10018763
1056766,1056766,10020331
1056767,1056767,10021744
1056768,1056768,10022950
1056769,1056769,10024330
1056780,1056780,10054815
1056782,1056782,10042436
1056783,1056783,10044024
1056784,1056784,10057460
1056790,1056790,10010390
1056792,1056792,10013678
1056794,1056794,10055276
1056795,1056795,10056162
1056796,1056796,10057461
1056797,1056797,10057991
1056798,1056798,10054816
1056799,1056799,10053863
1056801,1056801,10002263
1056806,1056806,10055277
1056807,1056807,10056163
1056816,1056816,10047074
1056819,1056819,10005762
1056820,1056820,10000974
1056821,1056821,10002264
1056822,1056822,10003371
1056823,1056823,10004518
1056824,1056824,10015067
1056825,1056825,10015936
1056827,1056827,10018764
1056828,1056828,10020332
1056829,1056829,10021745
1056831,1056831,10024331
1056832,1056832,10025704
1056839,1056839,10036807
1056841,1056841,10007788
1056842,1056842,10008762
1056844,1056844,10006831
1056848,1056848,10049300
1056850,1056850,10050672
1056851,1056851,10052239
1056853,1056853,10012294
1056855,1056855,10015068
1056856,1056856,10002265
1056857,1056857,10057992
1056859,1056859,10020333
1056860,1056860,10021746
1056861,1056861,10022951
1056862,1056862,10024332
1056873,1056873,10004519
1056874,1056874,10005763
1056875,1056875,10042437
1056876,1056876,10044025
1056877,1056877,10045208
1056878,1056878,10004520
1056879,1056879,10005764
1056880,1056880,10000975
1056881,1056881,10002266
1056883,1056883,10010391
1056889,1056889,10000265
1056892,1056892,10000084
1056897,1056897,10061756
1056904,1056904,10060248
1056905,1056905,10060621
1056907,1056907,10009882
1056908,1056908,10004521
1056911,1056911,10057993
1056912,1056912,10054817
1056913,1056913,10053864
1056914,1056914,10055278
1056915,1056915,10056164
1056916,1056916,10057462
1056917,1056917,10057994
1056927,1056927,10028994
1056928,1056928,10029866
1056930,1056930,10000976
1056931,1056931,10053865
1056932,1056932,10055279
1056933,1056933,10056165
1056949,1056949,10015937
1056965,1056965,10040123
1056966,1056966,10038205
1056967,1056967,10041045
1056968,1056968,10042438
1056969,1056969,10044026
1056970,1056970,10045209
1056971,1056971,10047075
1056972,1056972,10049301
1056973,1056973,10047927
1056974,1056974,10050673
1056975,1056975,10052240
1056976,1056976,10057463
1056977,1056977,10057995
1056978,1056978,10054818
1056984,1056984,10021747
1056987,1056987,10003372
1056988,1056988,10027603
1056995,1056995,10035427
1056996,1056996,10040124
1056997,1056997,10058940
1056998,1056998,10058941
1057000,1057000,10044027
1057002,1057002,10054819
1057004,1057004,10006832
1057005,1057005,10007789
1057009,1057009,10013679
1057010,1057010,10015069
1057011,1057011,10015938
1057012,1057012,10017362
1057013,1057013,10018766
1057014,1057014,10020334
1057015,1057015,10021748
1057016,1057016,10022952
1057017,1057017,10024333
1057018,1057018,10025705
1057019,1057019,10027604
1057020,1057020,10028995
1057021,1057021,10029867
1057022,1057022,10033109
1057023,1057023,10031243
1057024,1057024,10034522
1057025,1057025,10036808
1057026,1057026,10035428
1057027,1057027,10040125
1057028,1057028,10038206
1057029,1057029,10041046
1057030,1057030,10042439
1057031,1057031,10044028
1057032,1057032,10045211
1057033,1057033,10047076
1057035,1057035,10047928
1057036,1057036,10050674
1057037,1057037,10052241
1057038,1057038,10010392
1057039,1057039,10012295
1057040,1057040,10013680
1057041,1057041,10015070
1057042,1057042,10015939
1057043,1057043,10017363
1057044,1057044,10018767
1057045,1057045,10020335
1057046,1057046,10021749
1057047,1057047,10022953
1057048,1057048,10024334
1057049,1057049,10025706
1057050,1057050,10027605
1057051,1057051,10028996
1057052,1057052,10029868
1057053,1057053,10033110
1057054,1057054,10031244
1057055,1057055,10034523
1057056,1057056,10036809
1057057,1057057,10035429
1057058,1057058,10040126
1057059,1057059,10038207
1057060,1057060,10041047
1057061,1057061,10042440
1057062,1057062,10044029
1057063,1057063,10045212
1057064,1057064,10047077
1057065,1057065,10049303
1057067,1057067,10050675
1057068,1057068,10052242
1057069,1057069,10010393
1057070,1057070,10012296
1057071,1057071,10013681
1057072,1057072,10015071
1057073,1057073,10015940
1057074,1057074,10017364
1057075,1057075,10060249
1057076,1057076,10020336
1057077,1057077,10021750
1057079,1057079,10060622
1057080,1057080,10059299
1057081,1057081,10060251
1057082,1057082,10060623
1057084,1057084,10033111
1057085,1057085,10031245
1057086,1057086,10034524
1057087,1057087,10036810
1057094,1057094,10045213
1057095,1057095,10047078
1057096,1057096,10049304
1057097,1057097,10047929
1057098,1057098,10050676
1057099,1057099,10052243
1057100,1057100,10010394
1057101,1057101,10012297
1057102,1057102,10013682
1057103,1057103,10015072
1057105,1057105,10017365
1057107,1057107,10020337
1057109,1057109,10057996
1057110,1057110,10054820
1057111,1057111,10053866
1057114,1057114,10029869
1057115,1057115,10033112
1057117,1057117,10053867
1057139,1057139,10021752
1057146,1057146,10008763
1057150,1057150,10035430
1057151,1057151,10040127
1057152,1057152,10038208
1057153,1057153,10004522
1057174,1057174,10027606
1057177,1057177,10060252
1057258,1057258,10059073
1057268,1057268,10055280
1057269,1057269,10056166
1057271,1057271,10057997
1057272,1057272,10054821
1057273,1057273,10053868
1057274,1057274,10005765
1057276,1057276,10038209
1057278,1057278,10042441
1057282,1057282,10049305
1057283,1057283,10047930
1057284,1057284,10050677
1057285,1057285,10052245
1057286,1057286,10010395
1057288,1057288,10057464
1057289,1057289,10015073
1057290,1057290,10015942
1057291,1057291,10017367
1057292,1057292,10018770
1057298,1057298,10027607
1057300,1057300,10029871
1057301,1057301,10033114
1057302,1057302,10031246
1057303,1057303,10034525
1057305,1057305,10035431
1057314,1057314,10047931
1057315,1057315,10050678
1057320,1057320,10015074
1057321,1057321,10015943
1057323,1057323,10000266
1057335,1057335,10061519
1057336,1057336,10058942
1057338,1057338,10058943
1057339,1057339,10058944
1057340,1057340,10058945
1057341,1057341,10058946
1057342,1057342,10045214
1057343,1057343,10047079
1057344,1057344,10049306
1057345,1057345,10000977
1057347,1057347,10003373
1057349,1057349,10012300
1057350,1057350,10013683
1057351,1057351,10015075
1057352,1057352,10015944
1057353,1057353,10017368
1057354,1057354,10018771
1057355,1057355,10020339
1057356,1057356,10021753
1057357,1057357,10022954
1057358,1057358,10024335
1057359,1057359,10025707
1057360,1057360,10027608
1057361,1057361,10028999
1057362,1057362,10029872
1057363,1057363,10033115
1057364,1057364,10031247
1057365,1057365,10034526
1057381,1057381,10013684
1057382,1057382,10015076
1057383,1057383,10004523
1057384,1057384,10005766
1057385,1057385,10000978
1057387,1057387,10060253
1057388,1057388,10022955
1057408,1057408,10050679
1057409,1057409,10052246
1057410,1057410,10054822
1057413,1057413,10004524
1057414,1057414,10005767
1057415,1057415,10000979
1057416,1057416,10002267
1057417,1057417,10003374
1057418,1057418,10004525
1057419,1057419,10005768
1057420,1057420,10024336
1057430,1057430,10040128
1057432,1057432,10041048
1057433,1057433,10042442
1057434,1057434,10044030
1057435,1057435,10061614
1057436,1057436,10047080
1057437,1057437,10049307
1057438,1057438,10047932
1057439,1057439,10005769
1057440,1057440,10052247
1057441,1057441,10010396
1057442,1057442,10012301
1057443,1057443,10013685
1057444,1057444,10015077
1057445,1057445,10015945
1057446,1057446,10017369
1057447,1057447,10018772
1057449,1057449,10021754
1057450,1057450,10022956
1057451,1057451,10024337
1057452,1057452,10025708
1057453,1057453,10053869
1057454,1057454,10029000
1057455,1057455,10056167
1057456,1057456,10033116
1057457,1057457,10057998
1057458,1057458,10034527
1057459,1057459,10036811
1057460,1057460,10055281
1057461,1057461,10040129
1057462,1057462,10038210
1057463,1057463,10041049
1057464,1057464,10042443
1057465,1057465,10053870
1057466,1057466,10055282
1057467,1057467,10056168
1057468,1057468,10057465
1057469,1057469,10057999
1057470,1057470,10054823
1057471,1057471,10053871
1057472,1057472,10055283
1057473,1057473,10056169
1057474,1057474,10057466
1057475,1057475,10058000
1057476,1057476,10054824
1057477,1057477,10053872
1057482,1057482,10054825
1057483,1057483,10053873
1057484,1057484,10055284
1057485,1057485,10056170
1057486,1057486,10057467
1057487,1057487,10058001
1057488,1057488,10054826
1057489,1057489,10053874
1057490,1057490,10055285
1057491,1057491,10056171
1057492,1057492,10057468
1057493,1057493,10058002
1057494,1057494,10054827
1057495,1057495,10053875
1057496,1057496,10055286
1057497,1057497,10056172
1057498,1057498,10057469
1057499,1057499,10058003
1057500,1057500,10054828
1057502,1057502,10055287
1057503,1057503,10056173
1057504,1057504,10057470
1057505,1057505,10058004
1057506,1057506,10054829
1057507,1057507,10053876
1057508,1057508,10055288
1057509,1057509,10056174
1057510,1057510,10057471
1057511,1057511,10058005
1057512,1057512,10054830
1057513,1057513,10053877
1057514,1057514,10055289
1057515,1057515,10056175
1057516,1057516,10057472
1057517,1057517,10058006
1057518,1057518,10054831
1057519,1057519,10053878
1057520,1057520,10055290
1057521,1057521,10056176
1057522,1057522,10057473
1057523,1057523,10058007
1057524,1057524,10054832
1057525,1057525,10053879
1057526,1057526,10055291
1057527,1057527,10056177
1057528,1057528,10057474
1057529,1057529,10058008
1057530,1057530,10054833
1057531,1057531,10053880
1057532,1057532,10055292
1057533,1057533,10056178
1057534,1057534,10057475
1057535,1057535,10058009
1057536,1057536,10054834
1057537,1057537,10053881
1057538,1057538,10055293
1057539,1057539,10056179
1057540,1057540,10057476
1057541,1057541,10058010
1057542,1057542,10054835
1057543,1057543,10053882
1057544,1057544,10055294
1057545,1057545,10056180
1057546,1057546,10057477
1057547,1057547,10058011
1057548,1057548,10054836
1057549,1057549,10053883
1057550,1057550,10055295
1057551,1057551,10056550
1057552,1057552,10057478
1057553,1057553,10058012
1057554,1057554,10054837
1057555,1057555,10053884
1057556,1057556,10055296
1057557,1057557,10056551
1057558,1057558,10057479
1057559,1057559,10058013
1057560,1057560,10054838
1057561,1057561,10053885
1057562,1057562,10055297
1057563,1057563,10056552
1057564,1057564,10057480
1057565,1057565,10058014
1057566,1057566,10054839
1057567,1057567,10053886
1057568,1057568,10055298
1057569,1057569,10056553
1057570,1057570,10057481
1057571,1057571,10058015
1057572,1057572,10054840
1057573,1057573,10053887
1057574,1057574,10055299
1057575,1057575,10056554
1057576,1057576,10057482
1057577,1057577,10058016
1057578,1057578,10054841
1057579,1057579,10053888
1057580,1057580,10055300
1057581,1057581,10056555
1057582,1057582,10057483
1057583,1057583,10058017
1057584,1057584,10054842
1057585,1057585,10053889
1057586,1057586,10055301
1057587,1057587,10056556
1057588,1057588,10057484
1057589,1057589,10058018
1057590,1057590,10054843
1057591,1057591,10053890
1057592,1057592,10055302
1057593,1057593,10056557
1057594,1057594,10057485
1057595,1057595,10058019
1057596,1057596,10054844
1057597,1057597,10053891
1057598,1057598,10055303
1057599,1057599,10056558
1057600,1057600,10057486
1057602,1057602,10054845
1057603,1057603,10053892
1057604,1057604,10055304
1057605,1057605,10056559
1057606,1057606,10057487
1057607,1057607,10025709
1057608,1057608,10054846
1057609,1057609,10053893
1057610,1057610,10055691
1057611,1057611,10056560
1057612,1057612,10057488
1057613,1057613,10058020
1057614,1057614,10036812
1057615,1057615,10053894
1057616,1057616,10055692
1057617,1057617,10056561
1057618,1057618,10057489
1057619,1057619,10058021
1057620,1057620,10054847
1057621,1057621,10053895
1057622,1057622,10055693
1057623,1057623,10056562
1057624,1057624,10057490
1057625,1057625,10058022
1057626,1057626,10054848
1057627,1057627,10053896
1057628,1057628,10055694
1057629,1057629,10056563
1057630,1057630,10015078
1057631,1057631,10058023
1057632,1057632,10054849
1057633,1057633,10053897
1057634,1057634,10055695
1057635,1057635,10056564
1057636,1057636,10057491
1057637,1057637,10058024
1057638,1057638,10025710
1057639,1057639,10053898
1057640,1057640,10055696
1057641,1057641,10029873
1057642,1057642,10057492
1057643,1057643,10058025
1057644,1057644,10034528
1057645,1057645,10053899
1057646,1057646,10055697
1057647,1057647,10056565
1057648,1057648,10038211
1057649,1057649,10058026
1057651,1057651,10053900
1057652,1057652,10055698
1057653,1057653,10056566
1057654,1057654,10049308
1057655,1057655,10000980
1057657,1057657,10053901
1057658,1057658,10055699
1057659,1057659,10012302
1057660,1057660,10057493
1057661,1057661,10058027
1057664,1057664,10055700
1057665,1057665,10056567
1057666,1057666,10057494
1057668,1057668,10054850
1057669,1057669,10053902
1057670,1057670,10055701
1057671,1057671,10056568
1057672,1057672,10057495
1057673,1057673,10058028
1057674,1057674,10054851
1057675,1057675,10053903
1057676,1057676,10055702
1057677,1057677,10056569
1057678,1057678,10057496
1057679,1057679,10058029
1057680,1057680,10054852
1057681,1057681,10053904
1057682,1057682,10055703
1057683,1057683,10056570
1057684,1057684,10057497
1057685,1057685,10058030
1057686,1057686,10054853
1057687,1057687,10053905
1057688,1057688,10055704
1057689,1057689,10056571
1057690,1057690,10057498
1057691,1057691,10058031
1057692,1057692,10054854
1057693,1057693,10053906
1057694,1057694,10055705
1057695,1057695,10056572
1057696,1057696,10057499
1057697,1057697,10058032
1057698,1057698,10054855
1057699,1057699,10005770
1057700,1057700,10000981
1057701,1057701,10002268
1057702,1057702,10003375
1057703,1057703,10004526
1057704,1057704,10005771
1057706,1057706,10055706
1057707,1057707,10056573
1057708,1057708,10057500
1057709,1057709,10005772
1057710,1057710,10054856
1057711,1057711,10053907
1057712,1057712,10055707
1057713,1057713,10004527
1057714,1057714,10057501
1057715,1057715,10058033
1057716,1057716,10054857
1057717,1057717,10003376
1057718,1057718,10055708
1057719,1057719,10005773
1057720,1057720,10057502
1057721,1057721,10002269
1057722,1057722,10003377
1057723,1057723,10053908
1057724,1057724,10055709
1057725,1057725,10056574
1057726,1057726,10002270
1057727,1057727,10058034
1057729,1057729,10005774
1057731,1057731,10002271
1057732,1057732,10057503
1057733,1057733,10004528
1057734,1057734,10054858
1057735,1057735,10000982
1057736,1057736,10002272
1057737,1057737,10056575
1057738,1057738,10004529
1057739,1057739,10058035
1057740,1057740,10000983
1057741,1057741,10053909
1057742,1057742,10003378
1057743,1057743,10056576
1057744,1057744,10005775
1057745,1057745,10058036
1057746,1057746,10054859
1057747,1057747,10003379
1057748,1057748,10055710
1057749,1057749,10005776
1057750,1057750,10057504
1057751,1057751,10002273
1057752,1057752,10054860
1057753,1057753,10053910
1057755,1057755,10000984
1057756,1057756,10057505
1057757,1057757,10003380
1057758,1057758,10054861
1057759,1057759,10005777
1057760,1057760,10000985
1057761,1057761,10002274
1057762,1057762,10057506
1057763,1057763,10058037
1057764,1057764,10054862
1057765,1057765,10053911
1057766,1057766,10055711
1057767,1057767,10056577
1057768,1057768,10057507
1057769,1057769,10058038
1057770,1057770,10054863
1057771,1057771,10053912
1057772,1057772,10055712
1057773,1057773,10056578
1057774,1057774,10057508
1057775,1057775,10058039
1057776,1057776,10054864
1057778,1057778,10004530
1057779,1057779,10056579
1057780,1057780,10057509
1057782,1057782,10054865
1057783,1057783,10053913
1057784,1057784,10055713
1057785,1057785,10056580
1057786,1057786,10057510
1057787,1057787,10058040
1057788,1057788,10054866
1057789,1057789,10053914
1057790,1057790,10055714
1057791,1057791,10056581
1057792,1057792,10057511
1057793,1057793,10058041
1057794,1057794,10054867
1057795,1057795,10053915
1057796,1057796,10055715
1057802,1057802,10003381
1057803,1057803,10004531
1057804,1057804,10057512
1057805,1057805,10000986
1057806,1057806,10054868
1057808,1057808,10055716
1057809,1057809,10005778
1057810,1057810,10057513
1057811,1057811,10002275
1057812,1057812,10003382
1057813,1057813,10053916
1057814,1057814,10005779
1057815,1057815,10056582
1057816,1057816,10057514
1057817,1057817,10058042
1057818,1057818,10054869
1057819,1057819,10005780
1057820,1057820,10055717
1057821,1057821,10056583
1057822,1057822,10057515
1057823,1057823,10058043
1057824,1057824,10054870
1057825,1057825,10053917
1057826,1057826,10002276
1057827,1057827,10056584
1057828,1057828,10057516
1057830,1057830,10054871
1057831,1057831,10002277
1057832,1057832,10055718
1057833,1057833,10056585
1057834,1057834,10005781
1057835,1057835,10058044
1057836,1057836,10054872
1057837,1057837,10053918
1057838,1057838,10055719
1057839,1057839,10056586
1057840,1057840,10000987
1057841,1057841,10058045
1057842,1057842,10054873
1057843,1057843,10053919
1057844,1057844,10010397
1057845,1057845,10056587
1057846,1057846,10057517
1057847,1057847,10058046
1057848,1057848,10054874
1057849,1057849,10053920
1057850,1057850,10055720
1057851,1057851,10056588
1057852,1057852,10057518
1057853,1057853,10058047
1057854,1057854,10054875
1057855,1057855,10053921
1057856,1057856,10055721
1057857,1057857,10003383
1057858,1057858,10057519
1057859,1057859,10005782
1057860,1057860,10054876
1057861,1057861,10053922
1057862,1057862,10055722
1057863,1057863,10004532
1057864,1057864,10057520
1057865,1057865,10058048
1057866,1057866,10002278
1057867,1057867,10053923
1057868,1057868,10055723
1057869,1057869,10005783
1057870,1057870,10057521
1057871,1057871,10058049
1057872,1057872,10003384
1057873,1057873,10053924
1057874,1057874,10055724
1057875,1057875,10056589
1057876,1057876,10002279
1057877,1057877,10058050
1057878,1057878,10054877
1057879,1057879,10005784
1057880,1057880,10055725
1057881,1057881,10056590
1057882,1057882,10057522
1057883,1057883,10058051
1057884,1057884,10054878
1057885,1057885,10053925
1057886,1057886,10055726
1057887,1057887,10056591
1057888,1057888,10029001
1057889,1057889,10005785
1057890,1057890,10054879
1057891,1057891,10053926
1057892,1057892,10034529
1057893,1057893,10036813
1057894,1057894,10005786
1057895,1057895,10040130
1057896,1057896,10002280
1057897,1057897,10060254
1057898,1057898,10055727
1057899,1057899,10056592
1057900,1057900,10057523
1057901,1057901,10058052
1057902,1057902,10054880
1057903,1057903,10047933
1057904,1057904,10055728
1057905,1057905,10056593
1057906,1057906,10057524
1057907,1057907,10012303
1057908,1057908,10054881
1057909,1057909,10053927
1057910,1057910,10055729
1057911,1057911,10056594
1057912,1057912,10057525
1057913,1057913,10058053
1057914,1057914,10054882
1057915,1057915,10053928
1057916,1057916,10055730
1057917,1057917,10056595
1057918,1057918,10057526
1057919,1057919,10058054
1057920,1057920,10054883
1057921,1057921,10053929
1057922,1057922,10055731
1057923,1057923,10056596
1057924,1057924,10057527
1057925,1057925,10058055
1057926,1057926,10054884
1057927,1057927,10053930
1057928,1057928,10041050
1057929,1057929,10056597
1057930,1057930,10057528
1057931,1057931,10058056
1057932,1057932,10054885
1057933,1057933,10053931
1057934,1057934,10055732
1057935,1057935,10056598
1057936,1057936,10057529
1057937,1057937,10058057
1057938,1057938,10012304
1057939,1057939,10053932
1057940,1057940,10055733
1057941,1057941,10015946
1057942,1057942,10057530
1057943,1057943,10058058
1057944,1057944,10020340
1057945,1057945,10053933
1057946,1057946,10055734
1057947,1057947,10024338
1057948,1057948,10025711
1057949,1057949,10058059
1057950,1057950,10054886
1057951,1057951,10053934
1057952,1057952,10055735
1057953,1057953,10056599
1057954,1057954,10057531
1057955,1057955,10058060
1057956,1057956,10054887
1057957,1057957,10053935
1057958,1057958,10055736
1057959,1057959,10056600
1057960,1057960,10057532
1057961,1057961,10058061
1057962,1057962,10054888
1057963,1057963,10061787
1057964,1057964,10055737
1057965,1057965,10056601
1057966,1057966,10050681
1057967,1057967,10052248
1057968,1057968,10010398
1057969,1057969,10053937
1057970,1057970,10055738
1057971,1057971,10015079
1057972,1057972,10015947
1057975,1057975,10020341
1057976,1057976,10021755
1057977,1057977,10022957
1057978,1057978,10024339
1057979,1057979,10025712
1057980,1057980,10027609
1057981,1057981,10029002
1057982,1057982,10029874
1057983,1057983,10033117
1057984,1057984,10031248
1057985,1057985,10034530
1057986,1057986,10036814
1057987,1057987,10035432
1057988,1057988,10040131
1057989,1057989,10038212
1057990,1057990,10041051
1057991,1057991,10042444
1057992,1057992,10044031
1057993,1057993,10045215
1057994,1057994,10047081
1057995,1057995,10049309
1057996,1057996,10047934
1057997,1057997,10050682
1057998,1057998,10052249
1057999,1057999,10010399
1058000,1058000,10012305
1058002,1058002,10015080
1058003,1058003,10015948
1058004,1058004,10017370
1058006,1058006,10002281
1058008,1058008,10006833
1058014,1058014,10033118
1058015,1058015,10031249
1058016,1058016,10034531
1058017,1058017,10036815
1058018,1058018,10035433
1058019,1058019,10040132
1058020,1058020,10038213
1058021,1058021,10041052
1058022,1058022,10042445
1058023,1058023,10044032
1058024,1058024,10045216
1058025,1058025,10047082
1058026,1058026,10049310
1058027,1058027,10009883
1058028,1058028,10006834
1058029,1058029,10007790
1058030,1058030,10008764
1058032,1058032,10006835
1058033,1058033,10007791
1058034,1058034,10015949
1058035,1058035,10017371
1058036,1058036,10002282
1058037,1058037,10020342
1058038,1058038,10021756
1058039,1058039,10005787
1058040,1058040,10000988
1058041,1058041,10002283
1058042,1058042,10027610
1058043,1058043,10004533
1058044,1058044,10005788
1058045,1058045,10000989
1058046,1058046,10031250
1058047,1058047,10034532
1058048,1058048,10004534
1058050,1058050,10040133
1058051,1058051,10038214
1058052,1058052,10006836
1058053,1058053,10042446
1058054,1058054,10008765
1058055,1058055,10045217
1058056,1058056,10047083
1058057,1058057,10049311
1058058,1058058,10004535
1058059,1058059,10050683
1058060,1058060,10006837
1058061,1058061,10010400
1058062,1058062,10012306
1058063,1058063,10013686
