999,999,1001323,0,2019-04-24 00:00:01
999,999,1001325,0,2019-04-24 00:00:01
999,999,1001353,0,2019-04-24 00:00:01
999,999,1001354,0,2019-04-24 00:00:01
999,999,1001357,2,2019-04-24 00:00:01
999,999,1001359,0,2019-04-24 00:00:01
999,999,1001380,7,2019-04-24 00:00:01
999,999,1001381,7,2019-04-24 00:00:01
999,999,1001382,6,2019-04-24 00:00:01
999,999,1001408,32,2019-04-24 00:00:01
999,999,1001412,0,2019-04-24 00:00:01
999,999,1001413,0,2019-04-24 00:00:01
999,999,1001415,0,2019-04-24 00:00:01
999,999,1001445,20,2019-04-24 00:00:01
999,999,1001447,4,2019-04-24 00:00:01
999,999,1001478,0,2019-04-24 00:00:01
999,999,1001479,0,2019-04-24 00:00:01
999,999,1001480,0,2019-04-24 00:00:01
999,999,1001481,0,2019-04-24 00:00:01
999,999,1001482,0,2019-04-24 00:00:01
999,999,1001487,0,2019-04-24 00:00:01
999,999,1001489,0,2019-04-24 00:00:01
999,999,1001490,0,2019-04-24 00:00:01
999,999,1001498,0,2019-04-24 00:00:01
999,999,1001499,0,2019-04-24 00:00:01
999,999,1001514,0,2019-04-24 00:00:01
999,999,1001520,0,2019-04-24 00:00:01
999,999,1001521,0,2019-04-24 00:00:01
999,999,1001522,0,2019-04-24 00:00:01
999,999,1001533,0,2019-04-24 00:00:01
999,999,1001534,0,2019-04-24 00:00:01
999,999,1001535,0,2019-04-24 00:00:01
999,999,1001583,0,2019-04-24 00:00:01
999,999,1001584,0,2019-04-24 00:00:01
999,999,1001585,0,2019-04-24 00:00:01
999,999,1001587,0,2019-04-24 00:00:01
999,999,1001588,0,2019-04-24 00:00:01
999,999,1001589,0,2019-04-24 00:00:01
999,999,1001590,0,2019-04-24 00:00:01
999,999,1001591,0,2019-04-24 00:00:01
999,999,1001592,0,2019-04-24 00:00:01
999,999,1001593,0,2019-04-24 00:00:01
999,999,1001594,0,2019-04-24 00:00:01
999,999,1001602,36,2019-04-24 00:00:01
999,999,1001608,0,2019-04-24 00:00:01
999,999,1001623,2,2019-04-24 00:00:01
999,999,1001682,0,2019-04-24 00:00:01
999,999,1001722,0,2019-04-24 00:00:01
999,999,1001726,0,2019-04-24 00:00:01
999,999,1001733,0,2019-04-24 00:00:01
999,999,1001741,0,2019-04-24 00:00:01
999,999,1001755,0,2019-04-24 00:00:01
999,999,1001759,0,2019-04-24 00:00:01
999,999,1001760,0,2019-04-24 00:00:01
999,999,1001763,0,2019-04-24 00:00:01
999,999,1001764,0,2019-04-24 00:00:01
999,999,1001765,0,2019-04-24 00:00:01
999,999,1001766,0,2019-04-24 00:00:01
999,999,1001768,3,2019-04-24 00:00:01
999,999,1001769,0,2019-04-24 00:00:01
999,999,1001782,3,2019-04-24 00:00:01
999,999,1001787,3,2019-04-24 00:00:01
999,999,1001805,0,2019-04-24 00:00:01
999,999,1001806,0,2019-04-24 00:00:01
999,999,1001821,0,2019-04-24 00:00:01
999,999,1001824,3,2019-04-24 00:00:01
999,999,1001852,2,2019-04-24 00:00:01
999,999,1001905,3,2019-04-24 00:00:01
999,999,1001915,0,2019-04-24 00:00:01
999,999,1001921,2,2019-04-24 00:00:01
999,999,1001929,3,2019-04-24 00:00:01
999,999,1001937,3,2019-04-24 00:00:01
999,999,1001974,3,2019-04-24 00:00:01
999,999,1001995,0,2019-04-24 00:00:01
999,999,1001996,0,2019-04-24 00:00:01
999,999,1001997,0,2019-04-24 00:00:01
999,999,1001998,0,2019-04-24 00:00:01
999,999,1001999,0,2019-04-24 00:00:01
999,999,1002000,0,2019-04-24 00:00:01
999,999,1002003,0,2019-04-24 00:00:01
999,999,1002048,75,2019-04-24 00:00:01
